year,month,day,team,defensive_third_down_conversion_%
2018,10,14,Philadelphia,28.57%
2018,10,14,Minnesota,22.22%
2018,10,14,Jacksonville,33.33%
2018,10,14,Carolina,0.00%
2018,10,14,Tennessee,30.77%
2018,10,14,Chicago,25.00%
2018,10,14,Cleveland,25.00%
2018,10,14,Detroit,30.00%
2018,10,14,Seattle,33.33%
2018,10,14,NY Jets,28.57%
2018,10,14,Tampa Bay,50.00%
2018,10,14,Green Bay,38.46%
2018,10,14,Pittsburgh,42.86%
2018,10,14,San Francisco,16.67%
2018,10,14,NY Giants,56.25%
2018,10,14,Denver,46.15%
2018,10,14,Houston,28.57%
2018,10,14,Las Vegas,53.85%
2018,10,14,Arizona,58.82%
2018,10,14,Dallas,33.33%
2018,10,14,New Orleans,30.77%
2018,10,14,Miami,18.18%
2018,10,14,Indianapolis,50.00%
2018,10,14,New England,46.67%
2018,10,14,Washington,55.56%
2018,10,14,LA Chargers,36.36%
2018,10,14,Buffalo,50.00%
2018,10,14,LA Rams,58.33%
2018,10,14,Cincinnati,30.77%
2018,10,14,Atlanta,75.00%
2018,10,7,Kansas City,18.18%
2018,10,7,Baltimore,16.67%
2018,10,7,Philadelphia,31.25%
2018,10,7,Jacksonville,23.08%
2018,10,7,Minnesota,16.67%
2018,10,7,Chicago,25.00%
2018,10,7,Tennessee,33.33%
2018,10,7,Seattle,41.67%
2018,10,7,Detroit,41.67%
2018,10,7,NY Giants,38.46%
2018,10,7,Cleveland,31.25%
2018,10,7,Arizona,0.00%
2018,10,7,Pittsburgh,47.06%
2018,10,7,Tampa Bay,50.00%
2018,10,7,NY Jets,40.00%
2018,10,7,Carolina,40.00%
2018,10,7,Denver,46.67%
2018,10,7,Green Bay,18.75%
2018,10,7,Las Vegas,33.33%
2018,10,7,Washington,42.86%
2018,10,7,San Francisco,28.57%
2018,10,7,Houston,58.82%
2018,10,7,LA Rams,50.00%
2018,10,7,Indianapolis,50.00%
2018,10,7,New England,46.67%
2018,10,7,Dallas,54.55%
2018,10,7,Buffalo,57.89%
2018,10,7,New Orleans,50.00%
2018,10,7,LA Chargers,41.67%
2018,10,7,Miami,66.67%
2018,10,7,Atlanta,58.33%
2018,10,7,Cincinnati,73.33%
2018,9,30,Minnesota,71.43%
2018,9,30,Denver,36.36%
2018,9,30,Philadelphia,50.00%
2018,9,30,Jacksonville,25.00%
2018,9,30,Houston,46.15%
2018,9,30,Arizona,8.33%
2018,9,30,Washington,25.00%
2018,9,30,Baltimore,33.33%
2018,9,30,Miami,41.67%
2018,9,30,NY Jets,26.67%
2018,9,30,Buffalo,16.67%
2018,9,30,Carolina,25.00%
2018,9,30,Pittsburgh,57.14%
2018,9,30,LA Rams,33.33%
2018,9,30,Seattle,28.57%
2018,9,30,Detroit,28.57%
2018,9,30,Tennessee,64.71%
2018,9,30,Atlanta,46.15%
2018,9,30,LA Chargers,36.36%
2018,9,30,Chicago,38.46%
2018,9,30,NY Giants,7.69%
2018,9,30,New England,62.50%
2018,9,30,Cleveland,30.00%
2018,9,30,Cincinnati,29.41%
2018,9,30,Las Vegas,53.85%
2018,9,30,Kansas City,61.54%
2018,9,30,New Orleans,58.82%
2018,9,30,Green Bay,33.33%
2018,9,30,Dallas,18.18%
2018,9,30,San Francisco,33.33%
2018,9,30,Indianapolis,45.45%
2018,9,30,Tampa Bay,50.00%
2018,9,23,Minnesota,71.43%
2018,9,23,Denver,36.36%
2018,9,23,Philadelphia,50.00%
2018,9,23,Jacksonville,25.00%
2018,9,23,Houston,46.15%
2018,9,23,Arizona,8.33%
2018,9,23,Washington,25.00%
2018,9,23,Baltimore,33.33%
2018,9,23,Miami,41.67%
2018,9,23,NY Jets,26.67%
2018,9,23,Buffalo,16.67%
2018,9,23,Carolina,25.00%
2018,9,23,Pittsburgh,57.14%
2018,9,23,LA Rams,33.33%
2018,9,23,Seattle,28.57%
2018,9,23,Detroit,28.57%
2018,9,23,Tennessee,64.71%
2018,9,23,Atlanta,46.15%
2018,9,23,LA Chargers,36.36%
2018,9,23,Chicago,38.46%
2018,9,23,NY Giants,7.69%
2018,9,23,New England,62.50%
2018,9,23,Cleveland,30.00%
2018,9,23,Cincinnati,29.41%
2018,9,23,Las Vegas,53.85%
2018,9,23,Kansas City,61.54%
2018,9,23,New Orleans,58.82%
2018,9,23,Green Bay,33.33%
2018,9,23,Dallas,18.18%
2018,9,23,San Francisco,33.33%
2018,9,23,Indianapolis,45.45%
2018,9,23,Tampa Bay,50.00%
2018,9,16,Minnesota,71.43%
2018,9,16,Denver,36.36%
2018,9,16,Philadelphia,50.00%
2018,9,16,Jacksonville,25.00%
2018,9,16,Houston,46.15%
2018,9,16,Arizona,8.33%
2018,9,16,Washington,25.00%
2018,9,16,Baltimore,33.33%
2018,9,16,Miami,41.67%
2018,9,16,NY Jets,26.67%
2018,9,16,Buffalo,16.67%
2018,9,16,Carolina,25.00%
2018,9,16,Pittsburgh,57.14%
2018,9,16,LA Rams,33.33%
2018,9,16,Seattle,28.57%
2018,9,16,Detroit,28.57%
2018,9,16,Tennessee,64.71%
2018,9,16,Atlanta,46.15%
2018,9,16,LA Chargers,36.36%
2018,9,16,Chicago,38.46%
2018,9,16,NY Giants,7.69%
2018,9,16,New England,62.50%
2018,9,16,Cleveland,30.00%
2018,9,16,Cincinnati,29.41%
2018,9,16,Las Vegas,53.85%
2018,9,16,Kansas City,61.54%
2018,9,16,New Orleans,58.82%
2018,9,16,Green Bay,33.33%
2018,9,16,Dallas,18.18%
2018,9,16,San Francisco,33.33%
2018,9,16,Indianapolis,45.45%
2018,9,16,Tampa Bay,50.00%
2018,9,9,Minnesota,71.43%
2018,9,9,Denver,36.36%
2018,9,9,Philadelphia,50.00%
2018,9,9,Jacksonville,25.00%
2018,9,9,Houston,46.15%
2018,9,9,Arizona,8.33%
2018,9,9,Washington,25.00%
2018,9,9,Baltimore,33.33%
2018,9,9,Miami,41.67%
2018,9,9,NY Jets,26.67%
2018,9,9,Buffalo,16.67%
2018,9,9,Carolina,25.00%
2018,9,9,Pittsburgh,57.14%
2018,9,9,LA Rams,33.33%
2018,9,9,Seattle,28.57%
2018,9,9,Detroit,28.57%
2018,9,9,Tennessee,64.71%
2018,9,9,Atlanta,46.15%
2018,9,9,LA Chargers,36.36%
2018,9,9,Chicago,38.46%
2018,9,9,NY Giants,7.69%
2018,9,9,New England,62.50%
2018,9,9,Cleveland,30.00%
2018,9,9,Cincinnati,29.41%
2018,9,9,Las Vegas,53.85%
2018,9,9,Kansas City,61.54%
2018,9,9,New Orleans,58.82%
2018,9,9,Green Bay,33.33%
2018,9,9,Dallas,18.18%
2018,9,9,San Francisco,33.33%
2018,9,9,Indianapolis,45.45%
2018,9,9,Tampa Bay,50.00%
2018,9,2,Minnesota,71.43%
2018,9,2,Denver,36.36%
2018,9,2,Philadelphia,50.00%
2018,9,2,Jacksonville,25.00%
2018,9,2,Houston,46.15%
2018,9,2,Arizona,8.33%
2018,9,2,Washington,25.00%
2018,9,2,Baltimore,33.33%
2018,9,2,Miami,41.67%
2018,9,2,NY Jets,26.67%
2018,9,2,Buffalo,16.67%
2018,9,2,Carolina,25.00%
2018,9,2,Pittsburgh,57.14%
2018,9,2,LA Rams,33.33%
2018,9,2,Seattle,28.57%
2018,9,2,Detroit,28.57%
2018,9,2,Tennessee,64.71%
2018,9,2,Atlanta,46.15%
2018,9,2,LA Chargers,36.36%
2018,9,2,Chicago,38.46%
2018,9,2,NY Giants,7.69%
2018,9,2,New England,62.50%
2018,9,2,Cleveland,30.00%
2018,9,2,Cincinnati,29.41%
2018,9,2,Las Vegas,53.85%
2018,9,2,Kansas City,61.54%
2018,9,2,New Orleans,58.82%
2018,9,2,Green Bay,33.33%
2018,9,2,Dallas,18.18%
2018,9,2,San Francisco,33.33%
2018,9,2,Indianapolis,45.45%
2018,9,2,Tampa Bay,50.00%
2018,2,25,Minnesota,71.43%
2018,2,25,Denver,36.36%
2018,2,25,Philadelphia,50.00%
2018,2,25,Jacksonville,25.00%
2018,2,25,Houston,46.15%
2018,2,25,Arizona,8.33%
2018,2,25,Washington,25.00%
2018,2,25,Baltimore,33.33%
2018,2,25,Miami,41.67%
2018,2,25,NY Jets,26.67%
2018,2,25,Buffalo,16.67%
2018,2,25,Carolina,25.00%
2018,2,25,Pittsburgh,57.14%
2018,2,25,LA Rams,33.33%
2018,2,25,Seattle,28.57%
2018,2,25,Detroit,28.57%
2018,2,25,Tennessee,64.71%
2018,2,25,Atlanta,46.15%
2018,2,25,LA Chargers,36.36%
2018,2,25,Chicago,38.46%
2018,2,25,NY Giants,7.69%
2018,2,25,New England,62.50%
2018,2,25,Cleveland,30.00%
2018,2,25,Cincinnati,29.41%
2018,2,25,Las Vegas,53.85%
2018,2,25,Kansas City,61.54%
2018,2,25,New Orleans,58.82%
2018,2,25,Green Bay,33.33%
2018,2,25,Dallas,18.18%
2018,2,25,San Francisco,33.33%
2018,2,25,Indianapolis,45.45%
2018,2,25,Tampa Bay,50.00%
2018,2,18,Minnesota,71.43%
2018,2,18,Denver,36.36%
2018,2,18,Philadelphia,50.00%
2018,2,18,Jacksonville,25.00%
2018,2,18,Houston,46.15%
2018,2,18,Arizona,8.33%
2018,2,18,Washington,25.00%
2018,2,18,Baltimore,33.33%
2018,2,18,Miami,41.67%
2018,2,18,NY Jets,26.67%
2018,2,18,Buffalo,16.67%
2018,2,18,Carolina,25.00%
2018,2,18,Pittsburgh,57.14%
2018,2,18,LA Rams,33.33%
2018,2,18,Seattle,28.57%
2018,2,18,Detroit,28.57%
2018,2,18,Tennessee,64.71%
2018,2,18,Atlanta,46.15%
2018,2,18,LA Chargers,36.36%
2018,2,18,Chicago,38.46%
2018,2,18,NY Giants,7.69%
2018,2,18,New England,62.50%
2018,2,18,Cleveland,30.00%
2018,2,18,Cincinnati,29.41%
2018,2,18,Las Vegas,53.85%
2018,2,18,Kansas City,61.54%
2018,2,18,New Orleans,58.82%
2018,2,18,Green Bay,33.33%
2018,2,18,Dallas,18.18%
2018,2,18,San Francisco,33.33%
2018,2,18,Indianapolis,45.45%
2018,2,18,Tampa Bay,50.00%
2018,2,11,Minnesota,71.43%
2018,2,11,Denver,36.36%
2018,2,11,Philadelphia,50.00%
2018,2,11,Jacksonville,25.00%
2018,2,11,Houston,46.15%
2018,2,11,Arizona,8.33%
2018,2,11,Washington,25.00%
2018,2,11,Baltimore,33.33%
2018,2,11,Miami,41.67%
2018,2,11,NY Jets,26.67%
2018,2,11,Buffalo,16.67%
2018,2,11,Carolina,25.00%
2018,2,11,Pittsburgh,57.14%
2018,2,11,LA Rams,33.33%
2018,2,11,Seattle,28.57%
2018,2,11,Detroit,28.57%
2018,2,11,Tennessee,64.71%
2018,2,11,Atlanta,46.15%
2018,2,11,LA Chargers,36.36%
2018,2,11,Chicago,38.46%
2018,2,11,NY Giants,7.69%
2018,2,11,New England,62.50%
2018,2,11,Cleveland,30.00%
2018,2,11,Cincinnati,29.41%
2018,2,11,Las Vegas,53.85%
2018,2,11,Kansas City,61.54%
2018,2,11,New Orleans,58.82%
2018,2,11,Green Bay,33.33%
2018,2,11,Dallas,18.18%
2018,2,11,San Francisco,33.33%
2018,2,11,Indianapolis,45.45%
2018,2,11,Tampa Bay,50.00%
2018,2,4,Minnesota,71.43%
2018,2,4,Denver,36.36%
2018,2,4,Philadelphia,46.15%
2018,2,4,Jacksonville,25.00%
2018,2,4,Houston,46.15%
2018,2,4,Arizona,8.33%
2018,2,4,Washington,25.00%
2018,2,4,Baltimore,33.33%
2018,2,4,Miami,41.67%
2018,2,4,NY Jets,26.67%
2018,2,4,Buffalo,16.67%
2018,2,4,Carolina,25.00%
2018,2,4,Pittsburgh,57.14%
2018,2,4,LA Rams,33.33%
2018,2,4,Seattle,28.57%
2018,2,4,Detroit,28.57%
2018,2,4,Tennessee,64.71%
2018,2,4,Atlanta,46.15%
2018,2,4,LA Chargers,36.36%
2018,2,4,New England,40.00%
2018,2,4,Chicago,38.46%
2018,2,4,NY Giants,7.69%
2018,2,4,Cleveland,30.00%
2018,2,4,Cincinnati,29.41%
2018,2,4,Las Vegas,53.85%
2018,2,4,Kansas City,61.54%
2018,2,4,New Orleans,58.82%
2018,2,4,Green Bay,33.33%
2018,2,4,Dallas,18.18%
2018,2,4,San Francisco,33.33%
2018,2,4,Indianapolis,45.45%
2018,2,4,Tampa Bay,50.00%
2018,1,28,Minnesota,71.43%
2018,1,28,Denver,36.36%
2018,1,28,Philadelphia,46.15%
2018,1,28,Jacksonville,25.00%
2018,1,28,Houston,46.15%
2018,1,28,Arizona,8.33%
2018,1,28,Washington,25.00%
2018,1,28,Baltimore,33.33%
2018,1,28,Miami,41.67%
2018,1,28,NY Jets,26.67%
2018,1,28,Buffalo,16.67%
2018,1,28,Carolina,25.00%
2018,1,28,Pittsburgh,57.14%
2018,1,28,LA Rams,33.33%
2018,1,28,Seattle,28.57%
2018,1,28,Detroit,28.57%
2018,1,28,Tennessee,64.71%
2018,1,28,Atlanta,46.15%
2018,1,28,LA Chargers,36.36%
2018,1,28,New England,40.00%
2018,1,28,Chicago,38.46%
2018,1,28,NY Giants,7.69%
2018,1,28,Cleveland,30.00%
2018,1,28,Cincinnati,29.41%
2018,1,28,Las Vegas,53.85%
2018,1,28,Kansas City,61.54%
2018,1,28,New Orleans,58.82%
2018,1,28,Green Bay,33.33%
2018,1,28,Dallas,18.18%
2018,1,28,San Francisco,33.33%
2018,1,28,Indianapolis,45.45%
2018,1,28,Tampa Bay,50.00%
2018,1,21,Minnesota,22.22%
2018,1,21,Denver,36.36%
2018,1,21,Philadelphia,30.77%
2018,1,21,Jacksonville,43.75%
2018,1,21,Houston,46.15%
2018,1,21,Arizona,8.33%
2018,1,21,Washington,25.00%
2018,1,21,Baltimore,33.33%
2018,1,21,Miami,41.67%
2018,1,21,NY Jets,26.67%
2018,1,21,Buffalo,16.67%
2018,1,21,Carolina,25.00%
2018,1,21,Pittsburgh,57.14%
2018,1,21,LA Rams,33.33%
2018,1,21,Seattle,28.57%
2018,1,21,Detroit,28.57%
2018,1,21,Tennessee,64.71%
2018,1,21,Atlanta,46.15%
2018,1,21,LA Chargers,36.36%
2018,1,21,New England,33.33%
2018,1,21,Chicago,38.46%
2018,1,21,NY Giants,7.69%
2018,1,21,Cleveland,30.00%
2018,1,21,Cincinnati,29.41%
2018,1,21,Las Vegas,53.85%
2018,1,21,Kansas City,61.54%
2018,1,21,New Orleans,58.82%
2018,1,21,Green Bay,33.33%
2018,1,21,Dallas,18.18%
2018,1,21,San Francisco,33.33%
2018,1,21,Indianapolis,45.45%
2018,1,21,Tampa Bay,50.00%
2018,1,14,Minnesota,8.33%
2018,1,14,Denver,36.36%
2018,1,14,Philadelphia,30.77%
2018,1,14,Jacksonville,38.89%
2018,1,14,Houston,46.15%
2018,1,14,Arizona,8.33%
2018,1,14,Pittsburgh,46.67%
2018,1,14,Washington,25.00%
2018,1,14,Baltimore,33.33%
2018,1,14,Miami,41.67%
2018,1,14,NY Jets,26.67%
2018,1,14,Buffalo,16.67%
2018,1,14,Carolina,25.00%
2018,1,14,LA Rams,33.33%
2018,1,14,Seattle,28.57%
2018,1,14,Detroit,28.57%
2018,1,14,Tennessee,64.71%
2018,1,14,Atlanta,46.15%
2018,1,14,LA Chargers,36.36%
2018,1,14,New England,33.33%
2018,1,14,Chicago,38.46%
2018,1,14,NY Giants,7.69%
2018,1,14,Cleveland,30.00%
2018,1,14,Cincinnati,29.41%
2018,1,14,Las Vegas,53.85%
2018,1,14,Kansas City,61.54%
2018,1,14,New Orleans,47.06%
2018,1,14,Green Bay,33.33%
2018,1,14,Dallas,18.18%
2018,1,14,San Francisco,33.33%
2018,1,14,Indianapolis,45.45%
2018,1,14,Tampa Bay,50.00%
2018,1,7,Minnesota,8.33%
2018,1,7,Denver,36.36%
2018,1,7,Philadelphia,33.33%
2018,1,7,Jacksonville,18.75%
2018,1,7,Houston,46.15%
2018,1,7,Arizona,8.33%
2018,1,7,Pittsburgh,46.67%
2018,1,7,Tennessee,36.36%
2018,1,7,Washington,25.00%
2018,1,7,Baltimore,33.33%
2018,1,7,Miami,41.67%
2018,1,7,NY Jets,26.67%
2018,1,7,LA Rams,33.33%
2018,1,7,Carolina,37.50%
2018,1,7,Atlanta,35.71%
2018,1,7,Seattle,28.57%
2018,1,7,Detroit,28.57%
2018,1,7,Buffalo,38.46%
2018,1,7,LA Chargers,36.36%
2018,1,7,Chicago,38.46%
2018,1,7,New England,0.00%
2018,1,7,NY Giants,7.69%
2018,1,7,Cleveland,30.00%
2018,1,7,Cincinnati,29.41%
2018,1,7,Las Vegas,53.85%
2018,1,7,New Orleans,72.22%
2018,1,7,Kansas City,61.54%
2018,1,7,Green Bay,33.33%
2018,1,7,Dallas,18.18%
2018,1,7,San Francisco,33.33%
2018,1,7,Indianapolis,45.45%
2018,1,7,Tampa Bay,50.00%
2017,12,31,Minnesota,26.67%
2017,12,31,Denver,38.46%
2017,12,31,Philadelphia,23.08%
2017,12,31,Houston,58.33%
2017,12,31,Jacksonville,66.67%
2017,12,31,Pittsburgh,25.00%
2017,12,31,Tennessee,42.86%
2017,12,31,Miami,50.00%
2017,12,31,Baltimore,38.46%
2017,12,31,LA Rams,25.00%
2017,12,31,Arizona,7.14%
2017,12,31,Washington,29.41%
2017,12,31,NY Jets,33.33%
2017,12,31,Carolina,54.55%
2017,12,31,New Orleans,15.38%
2017,12,31,Buffalo,45.45%
2017,12,31,Atlanta,23.08%
2017,12,31,Seattle,46.15%
2017,12,31,Detroit,50.00%
2017,12,31,LA Chargers,21.43%
2017,12,31,Chicago,30.77%
2017,12,31,Kansas City,0.00%
2017,12,31,Las Vegas,7.14%
2017,12,31,Cleveland,43.75%
2017,12,31,Cincinnati,40.00%
2017,12,31,NY Giants,35.71%
2017,12,31,New England,47.06%
2017,12,31,Green Bay,26.67%
2017,12,31,San Francisco,38.46%
2017,12,31,Dallas,36.36%
2017,12,31,Indianapolis,42.86%
2017,12,31,Tampa Bay,30.77%
2017,12,24,Minnesota,26.67%
2017,12,24,Denver,46.15%
2017,12,24,Jacksonville,25.00%
2017,12,24,Philadelphia,55.56%
2017,12,24,Houston,30.00%
2017,12,24,Miami,46.67%
2017,12,24,Tennessee,50.00%
2017,12,24,Pittsburgh,33.33%
2017,12,24,Carolina,36.36%
2017,12,24,Baltimore,38.46%
2017,12,24,Buffalo,31.25%
2017,12,24,LA Rams,28.57%
2017,12,24,Detroit,41.67%
2017,12,24,NY Jets,30.00%
2017,12,24,Seattle,37.50%
2017,12,24,Washington,21.05%
2017,12,24,Arizona,11.11%
2017,12,24,New Orleans,33.33%
2017,12,24,Atlanta,50.00%
2017,12,24,Chicago,46.15%
2017,12,24,LA Chargers,42.86%
2017,12,24,Cleveland,43.75%
2017,12,24,New England,62.50%
2017,12,24,Cincinnati,33.33%
2017,12,24,Kansas City,36.36%
2017,12,24,NY Giants,46.15%
2017,12,24,Las Vegas,20.00%
2017,12,24,Green Bay,26.67%
2017,12,24,San Francisco,50.00%
2017,12,24,Indianapolis,42.86%
2017,12,24,Dallas,53.33%
2017,12,24,Tampa Bay,60.00%
2017,12,17,Minnesota,33.33%
2017,12,17,Philadelphia,28.57%
2017,12,17,Denver,46.15%
2017,12,17,Jacksonville,22.22%
2017,12,17,Houston,18.18%
2017,12,17,Miami,0.00%
2017,12,17,Tennessee,21.43%
2017,12,17,Pittsburgh,40.00%
2017,12,17,Carolina,46.67%
2017,12,17,Baltimore,66.67%
2017,12,17,Detroit,41.67%
2017,12,17,Seattle,30.77%
2017,12,17,Buffalo,25.00%
2017,12,17,LA Rams,40.00%
2017,12,17,NY Jets,41.18%
2017,12,17,New England,28.57%
2017,12,17,Atlanta,30.00%
2017,12,17,Chicago,46.15%
2017,12,17,Washington,40.00%
2017,12,17,LA Chargers,42.86%
2017,12,17,New Orleans,58.33%
2017,12,17,Cleveland,50.00%
2017,12,17,Arizona,33.33%
2017,12,17,Kansas City,36.36%
2017,12,17,NY Giants,50.00%
2017,12,17,Cincinnati,36.36%
2017,12,17,San Francisco,23.08%
2017,12,17,Las Vegas,38.46%
2017,12,17,Dallas,37.50%
2017,12,17,Green Bay,53.85%
2017,12,17,Indianapolis,46.67%
2017,12,17,Tampa Bay,45.45%
2017,12,10,Minnesota,10.00%
2017,12,10,Denver,26.67%
2017,12,10,Philadelphia,50.00%
2017,12,10,Jacksonville,33.33%
2017,12,10,Baltimore,30.77%
2017,12,10,Houston,45.45%
2017,12,10,Tennessee,50.00%
2017,12,10,Carolina,40.00%
2017,12,10,Pittsburgh,50.00%
2017,12,10,Miami,7.69%
2017,12,10,Detroit,41.67%
2017,12,10,NY Jets,37.50%
2017,12,10,LA Rams,46.67%
2017,12,10,Seattle,50.00%
2017,12,10,Atlanta,30.00%
2017,12,10,Cleveland,53.33%
2017,12,10,Buffalo,41.67%
2017,12,10,Washington,50.00%
2017,12,10,New England,38.46%
2017,12,10,New Orleans,58.33%
2017,12,10,Chicago,55.56%
2017,12,10,NY Giants,40.00%
2017,12,10,Arizona,27.27%
2017,12,10,LA Chargers,45.45%
2017,12,10,Kansas City,65.00%
2017,12,10,Cincinnati,33.33%
2017,12,10,Indianapolis,60.00%
2017,12,10,Green Bay,56.25%
2017,12,10,Las Vegas,35.71%
2017,12,10,Dallas,42.86%
2017,12,10,San Francisco,50.00%
2017,12,10,Tampa Bay,41.67%
2017,12,3,Minnesota,27.27%
2017,12,3,Philadelphia,23.08%
2017,12,3,Denver,38.46%
2017,12,3,Houston,21.43%
2017,12,3,Jacksonville,41.18%
2017,12,3,Baltimore,42.86%
2017,12,3,Tennessee,42.86%
2017,12,3,Pittsburgh,46.15%
2017,12,3,Carolina,35.71%
2017,12,3,Detroit,46.15%
2017,12,3,LA Rams,23.08%
2017,12,3,Seattle,31.25%
2017,12,3,Cleveland,40.00%
2017,12,3,NY Jets,21.43%
2017,12,3,Chicago,43.75%
2017,12,3,Atlanta,36.36%
2017,12,3,Kansas City,35.29%
2017,12,3,New Orleans,21.43%
2017,12,3,Miami,41.67%
2017,12,3,Buffalo,15.38%
2017,12,3,Washington,50.00%
2017,12,3,New England,18.18%
2017,12,3,NY Giants,26.67%
2017,12,3,LA Chargers,54.55%
2017,12,3,Indianapolis,37.50%
2017,12,3,Green Bay,61.54%
2017,12,3,Arizona,8.33%
2017,12,3,Cincinnati,40.00%
2017,12,3,Dallas,42.86%
2017,12,3,San Francisco,38.46%
2017,12,3,Las Vegas,35.71%
2017,12,3,Tampa Bay,78.57%
2017,11,26,Minnesota,27.27%
2017,11,26,Philadelphia,21.43%
2017,11,26,Denver,46.67%
2017,11,26,Jacksonville,23.08%
2017,11,26,Baltimore,30.77%
2017,11,26,Pittsburgh,38.46%
2017,11,26,Tennessee,33.33%
2017,11,26,Houston,30.00%
2017,11,26,Carolina,58.33%
2017,11,26,Detroit,46.15%
2017,11,26,Chicago,30.00%
2017,11,26,Cleveland,30.00%
2017,11,26,Seattle,64.29%
2017,11,26,LA Rams,50.00%
2017,11,26,Washington,14.29%
2017,11,26,Atlanta,41.67%
2017,11,26,Miami,23.08%
2017,11,26,Kansas City,23.08%
2017,11,26,NY Jets,43.75%
2017,11,26,Green Bay,21.43%
2017,11,26,NY Giants,26.67%
2017,11,26,LA Chargers,54.55%
2017,11,26,New Orleans,33.33%
2017,11,26,Indianapolis,38.46%
2017,11,26,Buffalo,50.00%
2017,11,26,New England,46.67%
2017,11,26,Cincinnati,57.14%
2017,11,26,Dallas,64.29%
2017,11,26,Arizona,53.33%
2017,11,26,San Francisco,35.71%
2017,11,26,Las Vegas,50.00%
2017,11,26,Tampa Bay,46.15%
2017,11,19,Denver,36.36%
2017,11,19,Minnesota,35.71%
2017,11,19,Philadelphia,23.08%
2017,11,19,Tennessee,33.33%
2017,11,19,Pittsburgh,38.46%
2017,11,19,Baltimore,27.27%
2017,11,19,Jacksonville,20.00%
2017,11,19,Houston,37.50%
2017,11,19,Carolina,58.33%
2017,11,19,Seattle,40.00%
2017,11,19,Detroit,33.33%
2017,11,19,LA Rams,33.33%
2017,11,19,Chicago,43.75%
2017,11,19,Atlanta,45.45%
2017,11,19,Cleveland,45.45%
2017,11,19,NY Jets,43.75%
2017,11,19,LA Chargers,27.78%
2017,11,19,Buffalo,50.00%
2017,11,19,Cincinnati,46.67%
2017,11,19,Miami,78.57%
2017,11,19,Kansas City,58.33%
2017,11,19,New England,53.33%
2017,11,19,Indianapolis,38.46%
2017,11,19,New Orleans,18.18%
2017,11,19,Green Bay,28.57%
2017,11,19,Washington,66.67%
2017,11,19,Dallas,53.85%
2017,11,19,Arizona,23.08%
2017,11,19,NY Giants,66.67%
2017,11,19,San Francisco,35.71%
2017,11,19,Las Vegas,41.67%
2017,11,19,Tampa Bay,20.00%
2017,11,12,Denver,38.46%
2017,11,12,Minnesota,30.77%
2017,11,12,Philadelphia,23.08%
2017,11,12,Pittsburgh,16.67%
2017,11,12,Carolina,33.33%
2017,11,12,Baltimore,27.27%
2017,11,12,Houston,28.57%
2017,11,12,Seattle,40.00%
2017,11,12,Jacksonville,12.50%
2017,11,12,Tennessee,37.50%
2017,11,12,Detroit,22.22%
2017,11,12,Miami,53.33%
2017,11,12,Chicago,22.22%
2017,11,12,LA Rams,50.00%
2017,11,12,Atlanta,30.77%
2017,11,12,Cleveland,37.50%
2017,11,12,NY Jets,37.50%
2017,11,12,New England,30.00%
2017,11,12,Buffalo,42.86%
2017,11,12,Washington,35.71%
2017,11,12,Cincinnati,66.67%
2017,11,12,Kansas City,58.33%
2017,11,12,NY Giants,50.00%
2017,11,12,Dallas,36.36%
2017,11,12,LA Chargers,47.37%
2017,11,12,Indianapolis,28.57%
2017,11,12,Arizona,23.08%
2017,11,12,Green Bay,61.54%
2017,11,12,New Orleans,30.77%
2017,11,12,Las Vegas,41.67%
2017,11,12,San Francisco,43.75%
2017,11,12,Tampa Bay,53.85%
2017,11,5,Denver,16.67%
2017,11,5,Minnesota,30.77%
2017,11,5,Philadelphia,20.00%
2017,11,5,Pittsburgh,16.67%
2017,11,5,Miami,23.08%
2017,11,5,Carolina,16.67%
2017,11,5,Baltimore,26.67%
2017,11,5,Tennessee,23.08%
2017,11,5,Seattle,20.00%
2017,11,5,Houston,41.67%
2017,11,5,Cincinnati,50.00%
2017,11,5,LA Rams,25.00%
2017,11,5,Detroit,50.00%
2017,11,5,Jacksonville,33.33%
2017,11,5,Chicago,22.22%
2017,11,5,Cleveland,37.50%
2017,11,5,Atlanta,33.33%
2017,11,5,Kansas City,38.46%
2017,11,5,New England,30.00%
2017,11,5,NY Jets,41.18%
2017,11,5,Buffalo,42.86%
2017,11,5,NY Giants,46.15%
2017,11,5,Washington,35.71%
2017,11,5,Green Bay,53.33%
2017,11,5,LA Chargers,47.37%
2017,11,5,Dallas,30.77%
2017,11,5,Indianapolis,36.36%
2017,11,5,Las Vegas,40.00%
2017,11,5,New Orleans,47.06%
2017,11,5,San Francisco,28.57%
2017,11,5,Arizona,68.42%
2017,11,5,Tampa Bay,47.06%
2017,10,29,Baltimore,25.00%
2017,10,29,Minnesota,16.67%
2017,10,29,Miami,30.77%
2017,10,29,Denver,37.50%
2017,10,29,Pittsburgh,33.33%
2017,10,29,Houston,46.15%
2017,10,29,Carolina,50.00%
2017,10,29,Philadelphia,30.00%
2017,10,29,LA Rams,50.00%
2017,10,29,Atlanta,23.08%
2017,10,29,Washington,0.00%
2017,10,29,Seattle,28.57%
2017,10,29,Green Bay,41.67%
2017,10,29,New England,42.86%
2017,10,29,Indianapolis,38.46%
2017,10,29,Tennessee,28.57%
2017,10,29,Buffalo,42.86%
2017,10,29,Cincinnati,46.67%
2017,10,29,Detroit,44.44%
2017,10,29,Jacksonville,27.27%
