,year,month,day,team,ranking,DateTime,Expected
1617,2019,10,20,Buffalo,18,2019-10-20,21.0
1618,2019,10,20,Jacksonville,19,2019-10-20,15.0
1619,2019,10,20,Indianapolis,20,2019-10-20,18.0
1620,2019,10,20,Detroit,21,2019-10-20,22.0
1621,2019,10,20,Tampa Bay,22,2019-10-20,19.0
1622,2019,10,20,Cleveland,23,2019-10-20,23.0
1623,2019,10,20,Denver,24,2019-10-20,24.0
1624,2019,10,20,Atlanta,25,2019-10-20,26.0
1625,2019,10,20,Las Vegas,26,2019-10-20,25.0
1626,2019,10,20,NY Jets,27,2019-10-20,30.0
1627,2019,10,20,NY Giants,28,2019-10-20,28.0
1628,2019,10,20,Arizona,29,2019-10-20,27.0
1629,2019,10,20,Cincinnati,30,2019-10-20,29.0
1630,2019,10,20,Washington,31,2019-10-20,31.0
1631,2019,10,20,Miami,32,2019-10-20,32.0
1632,2019,10,13,New England,1,2019-10-13,1.0
1633,2019,10,13,Kansas City,2,2019-10-13,3.0
1634,2019,10,13,San Francisco,3,2019-10-13,2.0
1635,2019,10,13,Minnesota,4,2019-10-13,4.0
1636,2019,10,13,Green Bay,5,2019-10-13,6.0
1637,2019,10,13,LA Rams,6,2019-10-13,7.0
1638,2019,10,13,Houston,7,2019-10-13,5.0
1639,2019,10,13,Baltimore,8,2019-10-13,10.0
1640,2019,10,13,Philadelphia,9,2019-10-13,12.0
1641,2019,10,13,Chicago,10,2019-10-13,11.0
1642,2019,10,13,Carolina,11,2019-10-13,8.0
1643,2019,10,13,Tennessee,12,2019-10-13,16.0
1644,2019,10,13,New Orleans,13,2019-10-13,9.0
1645,2019,10,13,Dallas,14,2019-10-13,14.0
1646,2019,10,13,LA Chargers,15,2019-10-13,17.0
1647,2019,10,13,Seattle,16,2019-10-13,13.0
1648,2019,10,13,Jacksonville,17,2019-10-13,19.0
1649,2019,10,13,Indianapolis,18,2019-10-13,20.0
1650,2019,10,13,Buffalo,19,2019-10-13,18.0
1651,2019,10,13,Tampa Bay,20,2019-10-13,22.0
1652,2019,10,13,Pittsburgh,21,2019-10-13,15.0
1653,2019,10,13,Detroit,22,2019-10-13,21.0
1654,2019,10,13,Cleveland,23,2019-10-13,23.0
1655,2019,10,13,Denver,24,2019-10-13,24.0
1656,2019,10,13,Atlanta,25,2019-10-13,25.0
1657,2019,10,13,Las Vegas,26,2019-10-13,26.0
1658,2019,10,13,NY Giants,27,2019-10-13,28.0
1659,2019,10,13,NY Jets,28,2019-10-13,27.0
1660,2019,10,13,Arizona,29,2019-10-13,29.0
1661,2019,10,13,Cincinnati,30,2019-10-13,30.0
1662,2019,10,13,Washington,31,2019-10-13,31.0
1663,2019,10,13,Miami,32,2019-10-13,32.0
1664,2019,10,6,New England,1,2019-10-06,1.0
1665,2019,10,6,Kansas City,2,2019-10-06,2.0
1666,2019,10,6,LA Rams,3,2019-10-06,6.0
1667,2019,10,6,San Francisco,4,2019-10-06,3.0
1668,2019,10,6,Tennessee,5,2019-10-06,12.0
1669,2019,10,6,Minnesota,6,2019-10-06,4.0
1670,2019,10,6,Dallas,7,2019-10-06,14.0
1671,2019,10,6,Baltimore,8,2019-10-06,8.0
1672,2019,10,6,Chicago,9,2019-10-06,10.0
1673,2019,10,6,Green Bay,10,2019-10-06,5.0
1674,2019,10,6,LA Chargers,11,2019-10-06,15.0
1675,2019,10,6,Houston,12,2019-10-06,7.0
1676,2019,10,6,Carolina,13,2019-10-06,11.0
1677,2019,10,6,New Orleans,14,2019-10-06,13.0
1678,2019,10,6,Philadelphia,15,2019-10-06,9.0
1679,2019,10,6,Cleveland,16,2019-10-06,23.0
1680,2019,10,6,Seattle,17,2019-10-06,16.0
1681,2019,10,6,Jacksonville,18,2019-10-06,17.0
1682,2019,10,6,Tampa Bay,19,2019-10-06,20.0
1683,2019,10,6,Detroit,20,2019-10-06,22.0
1684,2019,10,6,Pittsburgh,21,2019-10-06,21.0
1685,2019,10,6,Atlanta,22,2019-10-06,25.0
1686,2019,10,6,Buffalo,23,2019-10-06,19.0
1687,2019,10,6,Indianapolis,24,2019-10-06,18.0
1688,2019,10,6,Denver,25,2019-10-06,24.0
1689,2019,10,6,Las Vegas,26,2019-10-06,26.0
1690,2019,10,6,NY Jets,27,2019-10-06,28.0
1691,2019,10,6,NY Giants,28,2019-10-06,27.0
1692,2019,10,6,Cincinnati,29,2019-10-06,30.0
1693,2019,10,6,Arizona,30,2019-10-06,29.0
1694,2019,10,6,Washington,31,2019-10-06,31.0
1695,2019,10,6,Miami,32,2019-10-06,32.0
1696,2019,9,29,Kansas City,1,2019-09-29,2.0
1697,2019,9,29,New England,2,2019-09-29,1.0
1698,2019,9,29,New Orleans,3,2019-09-29,14.0
1699,2019,9,29,LA Chargers,4,2019-09-29,11.0
1700,2019,9,29,LA Rams,5,2019-09-29,3.0
1701,2019,9,29,Philadelphia,6,2019-09-29,15.0
1702,2019,9,29,Pittsburgh,7,2019-09-29,21.0
1703,2019,9,29,Chicago,8,2019-09-29,9.0
1704,2019,9,29,Green Bay,9,2019-09-29,10.0
1705,2019,9,29,Atlanta,10,2019-09-29,22.0
1706,2019,9,29,Houston,11,2019-09-29,12.0
1707,2019,9,29,Seattle,12,2019-09-29,17.0
1708,2019,9,29,Minnesota,13,2019-09-29,6.0
1709,2019,9,29,Baltimore,14,2019-09-29,8.0
1710,2019,9,29,Dallas,15,2019-09-29,7.0
1711,2019,9,29,Cleveland,16,2019-09-29,16.0
1712,2019,9,29,Carolina,17,2019-09-29,13.0
1713,2019,9,29,Tennessee,18,2019-09-29,5.0
1714,2019,9,29,Jacksonville,19,2019-09-29,18.0
1715,2019,9,29,San Francisco,20,2019-09-29,4.0
1716,2019,9,29,Indianapolis,21,2019-09-29,24.0
1717,2019,9,29,Denver,22,2019-09-29,25.0
1718,2019,9,29,Tampa Bay,23,2019-09-29,19.0
1719,2019,9,29,Detroit,24,2019-09-29,20.0
1720,2019,9,29,NY Jets,25,2019-09-29,27.0
1721,2019,9,29,Buffalo,26,2019-09-29,23.0
1722,2019,9,29,Las Vegas,27,2019-09-29,26.0
1723,2019,9,29,NY Giants,28,2019-09-29,28.0
1724,2019,9,29,Washington,29,2019-09-29,31.0
1725,2019,9,29,Arizona,30,2019-09-29,30.0
1726,2019,9,29,Cincinnati,31,2019-09-29,29.0
1727,2019,9,29,Miami,32,2019-09-29,32.0
1728,2019,2,3,New Orleans,1,2019-02-03,
1729,2019,2,3,LA Rams,2,2019-02-03,
1730,2019,2,3,New England,3,2019-02-03,
1731,2019,2,3,Kansas City,4,2019-02-03,
1732,2019,2,3,Pittsburgh,5,2019-02-03,
1733,2019,2,3,LA Chargers,6,2019-02-03,
1734,2019,2,3,Baltimore,7,2019-02-03,
1735,2019,2,3,Chicago,8,2019-02-03,
1736,2019,2,3,Seattle,9,2019-02-03,
1737,2019,2,3,Philadelphia,10,2019-02-03,
1738,2019,2,3,Minnesota,11,2019-02-03,
1739,2019,2,3,Houston,12,2019-02-03,
1740,2019,2,3,Indianapolis,13,2019-02-03,
1741,2019,2,3,Atlanta,14,2019-02-03,
1742,2019,2,3,Dallas,15,2019-02-03,
1743,2019,2,3,Carolina,16,2019-02-03,
1744,2019,2,3,Tennessee,17,2019-02-03,
1745,2019,2,3,Green Bay,18,2019-02-03,
1746,2019,2,3,Denver,19,2019-02-03,
1747,2019,2,3,Cleveland,20,2019-02-03,
1748,2019,2,3,Detroit,21,2019-02-03,
1749,2019,2,3,Jacksonville,22,2019-02-03,
1750,2019,2,3,NY Giants,23,2019-02-03,
1751,2019,2,3,Tampa Bay,24,2019-02-03,
1752,2019,2,3,Cincinnati,25,2019-02-03,
1753,2019,2,3,Washington,26,2019-02-03,
1754,2019,2,3,San Francisco,27,2019-02-03,
1755,2019,2,3,Buffalo,28,2019-02-03,
1756,2019,2,3,Miami,29,2019-02-03,
1757,2019,2,3,NY Jets,30,2019-02-03,
1758,2019,2,3,Las Vegas,31,2019-02-03,
1759,2019,2,3,Arizona,32,2019-02-03,
1760,2019,1,27,New Orleans,1,2019-01-27,1.0
1761,2019,1,27,LA Rams,2,2019-01-27,2.0
1762,2019,1,27,New England,3,2019-01-27,3.0
1763,2019,1,27,Kansas City,4,2019-01-27,4.0
1764,2019,1,27,Pittsburgh,5,2019-01-27,5.0
1765,2019,1,27,LA Chargers,6,2019-01-27,6.0
1766,2019,1,27,Baltimore,7,2019-01-27,7.0
1767,2019,1,27,Chicago,8,2019-01-27,8.0
1768,2019,1,27,Seattle,9,2019-01-27,9.0
1769,2019,1,27,Philadelphia,10,2019-01-27,10.0
1770,2019,1,27,Minnesota,11,2019-01-27,11.0
1771,2019,1,27,Houston,12,2019-01-27,12.0
1772,2019,1,27,Indianapolis,13,2019-01-27,13.0
1773,2019,1,27,Atlanta,14,2019-01-27,14.0
1774,2019,1,27,Dallas,15,2019-01-27,15.0
1775,2019,1,27,Carolina,16,2019-01-27,16.0
1776,2019,1,27,Tennessee,17,2019-01-27,17.0
1777,2019,1,27,Green Bay,18,2019-01-27,18.0
1778,2019,1,27,Denver,19,2019-01-27,19.0
1779,2019,1,27,Cleveland,20,2019-01-27,20.0
1780,2019,1,27,Detroit,21,2019-01-27,21.0
1781,2019,1,27,Jacksonville,22,2019-01-27,22.0
1782,2019,1,27,NY Giants,23,2019-01-27,23.0
1783,2019,1,27,Tampa Bay,24,2019-01-27,24.0
1784,2019,1,27,Cincinnati,25,2019-01-27,25.0
1785,2019,1,27,Washington,26,2019-01-27,26.0
1786,2019,1,27,San Francisco,27,2019-01-27,27.0
1787,2019,1,27,Buffalo,28,2019-01-27,28.0
1788,2019,1,27,Miami,29,2019-01-27,29.0
1789,2019,1,27,NY Jets,30,2019-01-27,30.0
1790,2019,1,27,Las Vegas,31,2019-01-27,31.0
1791,2019,1,27,Arizona,32,2019-01-27,32.0
1792,2019,1,20,New Orleans,1,2019-01-20,1.0
1793,2019,1,20,LA Rams,2,2019-01-20,2.0
1794,2019,1,20,Kansas City,3,2019-01-20,4.0
1795,2019,1,20,New England,4,2019-01-20,3.0
1796,2019,1,20,Pittsburgh,5,2019-01-20,5.0
1797,2019,1,20,LA Chargers,6,2019-01-20,6.0
1798,2019,1,20,Baltimore,7,2019-01-20,7.0
1799,2019,1,20,Chicago,8,2019-01-20,8.0
1800,2019,1,20,Seattle,9,2019-01-20,9.0
1801,2019,1,20,Philadelphia,10,2019-01-20,10.0
1802,2019,1,20,Minnesota,11,2019-01-20,11.0
1803,2019,1,20,Houston,12,2019-01-20,12.0
1804,2019,1,20,Indianapolis,13,2019-01-20,13.0
1805,2019,1,20,Atlanta,14,2019-01-20,14.0
1806,2019,1,20,Dallas,15,2019-01-20,15.0
1807,2019,1,20,Carolina,16,2019-01-20,16.0
1808,2019,1,20,Tennessee,17,2019-01-20,17.0
1809,2019,1,20,Green Bay,18,2019-01-20,18.0
1810,2019,1,20,Denver,19,2019-01-20,19.0
1811,2019,1,20,Cleveland,20,2019-01-20,20.0
1812,2019,1,20,Jacksonville,21,2019-01-20,22.0
1813,2019,1,20,Detroit,22,2019-01-20,21.0
1814,2019,1,20,NY Giants,23,2019-01-20,23.0
1815,2019,1,20,Tampa Bay,24,2019-01-20,24.0
1816,2019,1,20,Cincinnati,25,2019-01-20,25.0
1817,2019,1,20,Washington,26,2019-01-20,26.0
1818,2019,1,20,San Francisco,27,2019-01-20,27.0
1819,2019,1,20,Buffalo,28,2019-01-20,28.0
1820,2019,1,20,Miami,29,2019-01-20,29.0
1821,2019,1,20,NY Jets,30,2019-01-20,30.0
1822,2019,1,20,Las Vegas,31,2019-01-20,31.0
1823,2019,1,20,Arizona,32,2019-01-20,32.0
1824,2019,1,13,New Orleans,1,2019-01-13,1.0
1825,2019,1,13,LA Rams,2,2019-01-13,2.0
1826,2019,1,13,Kansas City,3,2019-01-13,3.0
1827,2019,1,13,New England,4,2019-01-13,4.0
1828,2019,1,13,Pittsburgh,5,2019-01-13,5.0
1829,2019,1,13,LA Chargers,6,2019-01-13,6.0
1830,2019,1,13,Baltimore,7,2019-01-13,7.0
1831,2019,1,13,Chicago,8,2019-01-13,8.0
1832,2019,1,13,Seattle,9,2019-01-13,9.0
1833,2019,1,13,Philadelphia,10,2019-01-13,10.0
1834,2019,1,13,Minnesota,11,2019-01-13,11.0
1835,2019,1,13,Houston,12,2019-01-13,12.0
1836,2019,1,13,Indianapolis,13,2019-01-13,13.0
1837,2019,1,13,Atlanta,14,2019-01-13,14.0
1838,2019,1,13,Dallas,15,2019-01-13,15.0
1839,2019,1,13,Carolina,16,2019-01-13,16.0
1840,2019,1,13,Tennessee,17,2019-01-13,17.0
1841,2019,1,13,Green Bay,18,2019-01-13,18.0
1842,2019,1,13,Denver,19,2019-01-13,19.0
1843,2019,1,13,Cleveland,20,2019-01-13,20.0
1844,2019,1,13,Jacksonville,21,2019-01-13,21.0
1845,2019,1,13,Detroit,22,2019-01-13,22.0
1846,2019,1,13,NY Giants,23,2019-01-13,23.0
1847,2019,1,13,Tampa Bay,24,2019-01-13,24.0
1848,2019,1,13,Cincinnati,25,2019-01-13,25.0
1849,2019,1,13,Washington,26,2019-01-13,26.0
1850,2019,1,13,San Francisco,27,2019-01-13,27.0
1851,2019,1,13,Buffalo,28,2019-01-13,28.0
1852,2019,1,13,Miami,29,2019-01-13,29.0
1853,2019,1,13,NY Jets,30,2019-01-13,30.0
1854,2019,1,13,Las Vegas,31,2019-01-13,31.0
1855,2019,1,13,Arizona,32,2019-01-13,32.0
1856,2019,1,6,New Orleans,1,2019-01-06,1.0
1857,2019,1,6,LA Rams,2,2019-01-06,2.0
1858,2019,1,6,Kansas City,3,2019-01-06,3.0
1859,2019,1,6,New England,4,2019-01-06,4.0
1860,2019,1,6,Pittsburgh,5,2019-01-06,5.0
1861,2019,1,6,LA Chargers,6,2019-01-06,6.0
1862,2019,1,6,Baltimore,7,2019-01-06,7.0
1863,2019,1,6,Chicago,8,2019-01-06,8.0
1864,2019,1,6,Seattle,9,2019-01-06,9.0
1865,2019,1,6,Philadelphia,10,2019-01-06,10.0
1866,2019,1,6,Minnesota,11,2019-01-06,11.0
1867,2019,1,6,Houston,12,2019-01-06,12.0
1868,2019,1,6,Indianapolis,13,2019-01-06,13.0
1869,2019,1,6,Atlanta,14,2019-01-06,14.0
1870,2019,1,6,Carolina,15,2019-01-06,16.0
1871,2019,1,6,Dallas,16,2019-01-06,15.0
1872,2019,1,6,Tennessee,17,2019-01-06,17.0
1873,2019,1,6,Green Bay,18,2019-01-06,18.0
1874,2019,1,6,Denver,19,2019-01-06,19.0
1875,2019,1,6,Cleveland,20,2019-01-06,20.0
1876,2019,1,6,Jacksonville,21,2019-01-06,21.0
1877,2019,1,6,Detroit,22,2019-01-06,22.0
1878,2019,1,6,NY Giants,23,2019-01-06,23.0
1879,2019,1,6,Tampa Bay,24,2019-01-06,24.0
1880,2019,1,6,Cincinnati,25,2019-01-06,25.0
1881,2019,1,6,Washington,26,2019-01-06,26.0
1882,2019,1,6,San Francisco,27,2019-01-06,27.0
1883,2019,1,6,Buffalo,28,2019-01-06,28.0
1884,2019,1,6,Miami,29,2019-01-06,29.0
1885,2019,1,6,NY Jets,30,2019-01-06,30.0
1886,2019,1,6,Las Vegas,31,2019-01-06,31.0
1887,2019,1,6,Arizona,32,2019-01-06,32.0
1888,2018,12,30,New Orleans,1,2018-12-30,1.0
1889,2018,12,30,LA Rams,2,2018-12-30,2.0
1890,2018,12,30,Kansas City,3,2018-12-30,3.0
1891,2018,12,30,Pittsburgh,4,2018-12-30,5.0
1892,2018,12,30,New England,5,2018-12-30,4.0
1893,2018,12,30,LA Chargers,6,2018-12-30,6.0
1894,2018,12,30,Baltimore,7,2018-12-30,7.0
1895,2018,12,30,Chicago,8,2018-12-30,8.0
1896,2018,12,30,Minnesota,9,2018-12-30,11.0
1897,2018,12,30,Seattle,10,2018-12-30,9.0
1898,2018,12,30,Houston,11,2018-12-30,12.0
1899,2018,12,30,Dallas,12,2018-12-30,16.0
1900,2018,12,30,Atlanta,13,2018-12-30,14.0
1901,2018,12,30,Green Bay,14,2018-12-30,18.0
1902,2018,12,30,Carolina,15,2018-12-30,15.0
1903,2018,12,30,Philadelphia,16,2018-12-30,10.0
1904,2018,12,30,Denver,17,2018-12-30,19.0
1905,2018,12,30,Indianapolis,18,2018-12-30,13.0
1906,2018,12,30,Washington,19,2018-12-30,26.0
1907,2018,12,30,Tennessee,20,2018-12-30,17.0
1908,2018,12,30,Jacksonville,21,2018-12-30,21.0
1909,2018,12,30,Cleveland,22,2018-12-30,20.0
1910,2018,12,30,Tampa Bay,23,2018-12-30,24.0
1911,2018,12,30,Detroit,24,2018-12-30,22.0
1912,2018,12,30,Cincinnati,25,2018-12-30,25.0
1913,2018,12,30,NY Giants,26,2018-12-30,23.0
1914,2018,12,30,Miami,27,2018-12-30,29.0
1915,2018,12,30,San Francisco,28,2018-12-30,27.0
1916,2018,12,30,NY Jets,29,2018-12-30,30.0
1917,2018,12,30,Las Vegas,30,2018-12-30,31.0
1918,2018,12,30,Buffalo,31,2018-12-30,28.0
1919,2018,12,30,Arizona,32,2018-12-30,32.0
1920,2018,12,23,New Orleans,1,2018-12-23,1.0
1921,2018,12,23,LA Rams,2,2018-12-23,2.0
1922,2018,12,23,Kansas City,3,2018-12-23,3.0
1923,2018,12,23,Pittsburgh,4,2018-12-23,4.0
1924,2018,12,23,New England,5,2018-12-23,5.0
1925,2018,12,23,Baltimore,6,2018-12-23,7.0
1926,2018,12,23,LA Chargers,7,2018-12-23,6.0
1927,2018,12,23,Chicago,8,2018-12-23,8.0
1928,2018,12,23,Minnesota,9,2018-12-23,9.0
1929,2018,12,23,Seattle,10,2018-12-23,10.0
1930,2018,12,23,Houston,11,2018-12-23,11.0
1931,2018,12,23,Dallas,12,2018-12-23,12.0
1932,2018,12,23,Carolina,13,2018-12-23,15.0
1933,2018,12,23,Green Bay,14,2018-12-23,14.0
1934,2018,12,23,Atlanta,15,2018-12-23,13.0
1935,2018,12,23,Philadelphia,16,2018-12-23,16.0
1936,2018,12,23,Indianapolis,17,2018-12-23,18.0
1937,2018,12,23,Denver,18,2018-12-23,17.0
1938,2018,12,23,Washington,19,2018-12-23,19.0
1939,2018,12,23,Tennessee,20,2018-12-23,20.0
1940,2018,12,23,Jacksonville,21,2018-12-23,21.0
1941,2018,12,23,Cincinnati,22,2018-12-23,25.0
1942,2018,12,23,Detroit,23,2018-12-23,24.0
1943,2018,12,23,Cleveland,24,2018-12-23,22.0
1944,2018,12,23,Tampa Bay,25,2018-12-23,23.0
1945,2018,12,23,NY Giants,26,2018-12-23,26.0
1946,2018,12,23,San Francisco,27,2018-12-23,28.0
1947,2018,12,23,Miami,28,2018-12-23,27.0
1948,2018,12,23,NY Jets,29,2018-12-23,29.0
1949,2018,12,23,Arizona,30,2018-12-23,32.0
1950,2018,12,23,Las Vegas,31,2018-12-23,30.0
1951,2018,12,23,Buffalo,32,2018-12-23,31.0
1952,2018,12,16,New Orleans,1,2018-12-16,1.0
1953,2018,12,16,LA Rams,2,2018-12-16,2.0
1954,2018,12,16,Kansas City,3,2018-12-16,3.0
1955,2018,12,16,Pittsburgh,4,2018-12-16,4.0
1956,2018,12,16,New England,5,2018-12-16,5.0
1957,2018,12,16,Baltimore,6,2018-12-16,6.0
1958,2018,12,16,LA Chargers,7,2018-12-16,7.0
1959,2018,12,16,Minnesota,8,2018-12-16,9.0
1960,2018,12,16,Chicago,9,2018-12-16,8.0
1961,2018,12,16,Philadelphia,10,2018-12-16,16.0
1962,2018,12,16,Seattle,11,2018-12-16,10.0
1963,2018,12,16,Atlanta,12,2018-12-16,15.0
1964,2018,12,16,Carolina,13,2018-12-16,13.0
1965,2018,12,16,Houston,14,2018-12-16,11.0
1966,2018,12,16,Green Bay,15,2018-12-16,14.0
1967,2018,12,16,Dallas,16,2018-12-16,12.0
1968,2018,12,16,Tennessee,17,2018-12-16,20.0
1969,2018,12,16,Washington,18,2018-12-16,19.0
1970,2018,12,16,Denver,19,2018-12-16,18.0
1971,2018,12,16,Jacksonville,20,2018-12-16,21.0
1972,2018,12,16,Indianapolis,21,2018-12-16,17.0
1973,2018,12,16,Cincinnati,22,2018-12-16,22.0
1974,2018,12,16,Detroit,23,2018-12-16,23.0
1975,2018,12,16,Tampa Bay,24,2018-12-16,25.0
1976,2018,12,16,Cleveland,25,2018-12-16,24.0
1977,2018,12,16,NY Giants,26,2018-12-16,26.0
1978,2018,12,16,San Francisco,27,2018-12-16,27.0
1979,2018,12,16,Miami,28,2018-12-16,28.0
1980,2018,12,16,NY Jets,29,2018-12-16,29.0
1981,2018,12,16,Arizona,30,2018-12-16,30.0
1982,2018,12,16,Las Vegas,31,2018-12-16,31.0
1983,2018,12,16,Buffalo,32,2018-12-16,32.0
1984,2018,12,9,LA Rams,1,2018-12-09,2.0
1985,2018,12,9,Kansas City,2,2018-12-09,3.0
1986,2018,12,9,Pittsburgh,3,2018-12-09,4.0
1987,2018,12,9,New Orleans,4,2018-12-09,1.0
1988,2018,12,9,New England,5,2018-12-09,5.0
1989,2018,12,9,Baltimore,6,2018-12-09,6.0
1990,2018,12,9,Philadelphia,7,2018-12-09,10.0
1991,2018,12,9,LA Chargers,8,2018-12-09,7.0
1992,2018,12,9,Minnesota,9,2018-12-09,8.0
1993,2018,12,9,Chicago,10,2018-12-09,9.0
1994,2018,12,9,Atlanta,11,2018-12-09,12.0
1995,2018,12,9,Seattle,12,2018-12-09,11.0
1996,2018,12,9,Carolina,13,2018-12-09,13.0
1997,2018,12,9,Houston,14,2018-12-09,14.0
1998,2018,12,9,Green Bay,15,2018-12-09,15.0
1999,2018,12,9,Dallas,16,2018-12-09,16.0
2000,2018,12,9,Denver,17,2018-12-09,19.0
2001,2018,12,9,Cincinnati,18,2018-12-09,22.0
2002,2018,12,9,Jacksonville,19,2018-12-09,20.0
2003,2018,12,9,Tennessee,20,2018-12-09,17.0
2004,2018,12,9,Indianapolis,21,2018-12-09,21.0
2005,2018,12,9,Washington,22,2018-12-09,18.0
2006,2018,12,9,Tampa Bay,23,2018-12-09,24.0
2007,2018,12,9,Detroit,24,2018-12-09,23.0
2008,2018,12,9,NY Giants,25,2018-12-09,26.0
2009,2018,12,9,NY Jets,26,2018-12-09,29.0
2010,2018,12,9,Cleveland,27,2018-12-09,25.0
2011,2018,12,9,Miami,28,2018-12-09,28.0
2012,2018,12,9,San Francisco,29,2018-12-09,27.0
2013,2018,12,9,Arizona,30,2018-12-09,30.0
2014,2018,12,9,Las Vegas,31,2018-12-09,31.0
2015,2018,12,9,Buffalo,32,2018-12-09,32.0
2016,2018,12,2,LA Rams,1,2018-12-02,1.0
2017,2018,12,2,Kansas City,2,2018-12-02,2.0
2018,2018,12,2,New Orleans,3,2018-12-02,4.0
2019,2018,12,2,New England,4,2018-12-02,5.0
2020,2018,12,2,Pittsburgh,5,2018-12-02,3.0
2021,2018,12,2,Baltimore,6,2018-12-02,6.0
2022,2018,12,2,Philadelphia,7,2018-12-02,7.0
2023,2018,12,2,Carolina,8,2018-12-02,13.0
2024,2018,12,2,Minnesota,9,2018-12-02,9.0
2025,2018,12,2,Seattle,10,2018-12-02,12.0
2026,2018,12,2,LA Chargers,11,2018-12-02,8.0
2027,2018,12,2,Dallas,12,2018-12-02,16.0
2028,2018,12,2,Chicago,13,2018-12-02,10.0
2029,2018,12,2,Houston,14,2018-12-02,14.0
2030,2018,12,2,Green Bay,15,2018-12-02,15.0
2031,2018,12,2,Atlanta,16,2018-12-02,11.0
2032,2018,12,2,Washington,17,2018-12-02,22.0
2033,2018,12,2,Denver,18,2018-12-02,17.0
2034,2018,12,2,Cincinnati,19,2018-12-02,18.0
2035,2018,12,2,Jacksonville,20,2018-12-02,19.0
2036,2018,12,2,Indianapolis,21,2018-12-02,21.0
2037,2018,12,2,Detroit,22,2018-12-02,24.0
2038,2018,12,2,Tampa Bay,23,2018-12-02,23.0
2039,2018,12,2,Tennessee,24,2018-12-02,20.0
2040,2018,12,2,Cleveland,25,2018-12-02,27.0
2041,2018,12,2,NY Jets,26,2018-12-02,26.0
2042,2018,12,2,NY Giants,27,2018-12-02,25.0
2043,2018,12,2,San Francisco,28,2018-12-02,29.0
2044,2018,12,2,Miami,29,2018-12-02,28.0
2045,2018,12,2,Arizona,30,2018-12-02,30.0
2046,2018,12,2,Las Vegas,31,2018-12-02,31.0
2047,2018,12,2,Buffalo,32,2018-12-02,32.0
2048,2018,11,25,New Orleans,1,2018-11-25,3.0
2049,2018,11,25,LA Rams,2,2018-11-25,1.0
2050,2018,11,25,Kansas City,3,2018-11-25,2.0
2051,2018,11,25,Pittsburgh,4,2018-11-25,5.0
2052,2018,11,25,New England,5,2018-11-25,4.0
2053,2018,11,25,Baltimore,6,2018-11-25,6.0
2054,2018,11,25,LA Chargers,7,2018-11-25,11.0
2055,2018,11,25,Chicago,8,2018-11-25,13.0
2056,2018,11,25,Minnesota,9,2018-11-25,9.0
2057,2018,11,25,Seattle,10,2018-11-25,10.0
2058,2018,11,25,Houston,11,2018-11-25,14.0
2059,2018,11,25,Dallas,12,2018-11-25,12.0
2060,2018,11,25,Carolina,13,2018-11-25,8.0
2061,2018,11,25,Green Bay,14,2018-11-25,15.0
2062,2018,11,25,Atlanta,15,2018-11-25,16.0
2063,2018,11,25,Philadelphia,16,2018-11-25,7.0
2064,2018,11,25,Indianapolis,17,2018-11-25,21.0
2065,2018,11,25,Denver,18,2018-11-25,18.0
2066,2018,11,25,Washington,19,2018-11-25,17.0
2067,2018,11,25,Tennessee,20,2018-11-25,24.0
2068,2018,11,25,Jacksonville,21,2018-11-25,20.0
2069,2018,11,25,Cincinnati,22,2018-11-25,19.0
2070,2018,11,25,Detroit,23,2018-11-25,22.0
2071,2018,11,25,Cleveland,24,2018-11-25,25.0
2072,2018,11,25,Tampa Bay,25,2018-11-25,23.0
2073,2018,11,25,NY Giants,26,2018-11-25,27.0
2074,2018,11,25,San Francisco,27,2018-11-25,28.0
2075,2018,11,25,Miami,28,2018-11-25,29.0
2076,2018,11,25,NY Jets,29,2018-11-25,26.0
2077,2018,11,25,Arizona,30,2018-11-25,30.0
2078,2018,11,25,Las Vegas,31,2018-11-25,31.0
2079,2018,11,25,Buffalo,32,2018-11-25,32.0
2080,2018,11,18,New Orleans,1,2018-11-18,1.0
2081,2018,11,18,LA Rams,2,2018-11-18,2.0
2082,2018,11,18,Kansas City,3,2018-11-18,3.0
2083,2018,11,18,Pittsburgh,4,2018-11-18,4.0
2084,2018,11,18,New England,5,2018-11-18,5.0
2085,2018,11,18,Baltimore,6,2018-11-18,6.0
2086,2018,11,18,LA Chargers,7,2018-11-18,7.0
2087,2018,11,18,Minnesota,8,2018-11-18,9.0
2088,2018,11,18,Chicago,9,2018-11-18,8.0
2089,2018,11,18,Philadelphia,10,2018-11-18,16.0
2090,2018,11,18,Seattle,11,2018-11-18,10.0
2091,2018,11,18,Atlanta,12,2018-11-18,15.0
2092,2018,11,18,Carolina,13,2018-11-18,13.0
2093,2018,11,18,Houston,14,2018-11-18,11.0
2094,2018,11,18,Green Bay,15,2018-11-18,14.0
2095,2018,11,18,Dallas,16,2018-11-18,12.0
2096,2018,11,18,Tennessee,17,2018-11-18,20.0
2097,2018,11,18,Washington,18,2018-11-18,19.0
2098,2018,11,18,Denver,19,2018-11-18,18.0
2099,2018,11,18,Jacksonville,20,2018-11-18,21.0
2100,2018,11,18,Indianapolis,21,2018-11-18,17.0
2101,2018,11,18,Cincinnati,22,2018-11-18,22.0
2102,2018,11,18,Detroit,23,2018-11-18,23.0
2103,2018,11,18,Tampa Bay,24,2018-11-18,25.0
2104,2018,11,18,Cleveland,25,2018-11-18,24.0
