year,month,day,team,third_down_conversion_percentage
2017,12,17,Philadelphia,40.00%
2017,12,17,Dallas,50.00%
2017,12,17,Carolina,33.33%
2017,12,17,Pittsburgh,66.67%
2017,12,17,LA Rams,28.57%
2017,12,17,New England,0.00%
2017,12,17,Green Bay,50.00%
2017,12,17,Buffalo,55.56%
2017,12,17,Las Vegas,38.46%
2017,12,17,Seattle,22.22%
2017,12,17,LA Chargers,36.36%
2017,12,17,Denver,46.67%
2017,12,17,NY Jets,23.08%
2017,12,17,Detroit,46.15%
2017,12,17,Tampa Bay,50.00%
2017,12,17,Kansas City,42.86%
2017,12,17,New Orleans,30.00%
2017,12,17,Houston,23.08%
2017,12,17,Indianapolis,46.15%
2017,12,17,Jacksonville,30.77%
2017,12,17,Arizona,21.43%
2017,12,17,Tennessee,33.33%
2017,12,17,Chicago,41.67%
2017,12,17,San Francisco,18.18%
2017,12,17,Washington,16.67%
2017,12,17,Cincinnati,25.00%
2017,12,17,NY Giants,37.50%
2017,12,17,Baltimore,40.00%
2017,12,17,Cleveland,53.85%
2017,12,17,Miami,28.57%
2017,12,10,Atlanta,58.33%
2017,12,10,Minnesota,50.00%
2017,12,10,Philadelphia,50.00%
2017,12,10,New England,41.67%
2017,12,10,Dallas,50.00%
2017,12,10,Carolina,30.00%
2017,12,10,LA Rams,27.27%
2017,12,10,Seattle,50.00%
2017,12,10,Las Vegas,40.00%
2017,12,10,Green Bay,41.67%
2017,12,10,NY Jets,65.00%
2017,12,10,LA Chargers,53.33%
2017,12,10,Buffalo,38.46%
2017,12,10,Pittsburgh,33.33%
2017,12,10,Denver,7.69%
2017,12,10,Houston,50.00%
2017,12,10,Tampa Bay,56.25%
2017,12,10,Arizona,46.67%
2017,12,10,New Orleans,30.00%
2017,12,10,Indianapolis,33.33%
2017,12,10,Jacksonville,60.00%
2017,12,10,Detroit,30.77%
2017,12,10,Kansas City,37.50%
2017,12,10,Tennessee,45.45%
2017,12,10,Washington,42.86%
2017,12,10,San Francisco,55.56%
2017,12,10,Cincinnati,50.00%
2017,12,10,Chicago,50.00%
2017,12,10,Miami,26.67%
2017,12,10,Baltimore,41.67%
2017,12,10,NY Giants,35.71%
2017,12,10,Cleveland,45.45%
2017,12,3,Atlanta,78.57%
2017,12,3,Minnesota,46.15%
2017,12,3,Philadelphia,43.75%
2017,12,3,New England,41.67%
2017,12,3,Carolina,21.43%
2017,12,3,Dallas,50.00%
2017,12,3,LA Rams,21.43%
2017,12,3,Denver,35.71%
2017,12,3,Las Vegas,38.46%
2017,12,3,Green Bay,46.15%
2017,12,3,Seattle,38.46%
2017,12,3,Buffalo,35.29%
2017,12,3,Pittsburgh,61.54%
2017,12,3,New Orleans,23.08%
2017,12,3,Detroit,27.27%
2017,12,3,Indianapolis,42.86%
2017,12,3,LA Chargers,64.29%
2017,12,3,Kansas City,15.38%
2017,12,3,Houston,42.86%
2017,12,3,Arizona,41.18%
2017,12,3,NY Jets,35.71%
2017,12,3,Washington,42.86%
2017,12,3,Tampa Bay,36.36%
2017,12,3,Jacksonville,8.33%
2017,12,3,Tennessee,37.50%
2017,12,3,San Francisco,31.25%
2017,12,3,Chicago,23.08%
2017,12,3,Miami,18.18%
2017,12,3,Cincinnati,40.00%
2017,12,3,NY Giants,14.29%
2017,12,3,Baltimore,21.43%
2017,12,3,Cleveland,40.00%
2017,11,26,Carolina,78.57%
2017,11,26,LA Rams,27.27%
2017,11,26,Philadelphia,35.71%
2017,11,26,Minnesota,46.15%
2017,11,26,New England,50.00%
2017,11,26,Atlanta,64.29%
2017,11,26,Dallas,54.55%
2017,11,26,Denver,57.14%
2017,11,26,Las Vegas,46.67%
2017,11,26,New Orleans,33.33%
2017,11,26,Seattle,41.67%
2017,11,26,Kansas City,27.27%
2017,11,26,Buffalo,42.86%
2017,11,26,Green Bay,30.77%
2017,11,26,Detroit,27.27%
2017,11,26,LA Chargers,64.29%
2017,11,26,Jacksonville,30.00%
2017,11,26,Indianapolis,40.00%
2017,11,26,Pittsburgh,33.33%
2017,11,26,Arizona,30.00%
2017,11,26,NY Jets,20.00%
2017,11,26,Houston,53.33%
2017,11,26,Tampa Bay,23.08%
2017,11,26,Tennessee,38.46%
2017,11,26,Washington,26.67%
2017,11,26,Miami,46.15%
2017,11,26,Chicago,33.33%
2017,11,26,San Francisco,66.67%
2017,11,26,Cincinnati,46.67%
2017,11,26,Baltimore,21.43%
2017,11,26,NY Giants,14.29%
2017,11,26,Cleveland,23.08%
2017,11,19,LA Rams,37.50%
2017,11,19,Carolina,78.57%
2017,11,19,Philadelphia,38.46%
2017,11,19,Dallas,45.45%
2017,11,19,New England,36.36%
2017,11,19,Minnesota,66.67%
2017,11,19,Atlanta,53.85%
2017,11,19,Kansas City,36.36%
2017,11,19,New Orleans,50.00%
2017,11,19,Green Bay,43.75%
2017,11,19,Las Vegas,53.33%
2017,11,19,Detroit,45.45%
2017,11,19,Seattle,23.08%
2017,11,19,Buffalo,18.18%
2017,11,19,Jacksonville,27.78%
2017,11,19,Denver,53.33%
2017,11,19,Indianapolis,40.00%
2017,11,19,Tampa Bay,43.75%
2017,11,19,Arizona,40.00%
2017,11,19,Pittsburgh,33.33%
2017,11,19,NY Jets,20.00%
2017,11,19,Washington,35.71%
2017,11,19,Tennessee,38.46%
2017,11,19,Chicago,28.57%
2017,11,19,NY Giants,35.71%
2017,11,19,Houston,33.33%
2017,11,19,San Francisco,66.67%
2017,11,19,Baltimore,37.50%
2017,11,19,Miami,58.33%
2017,11,19,LA Chargers,20.00%
2017,11,19,Cincinnati,10.00%
2017,11,19,Cleveland,33.33%
2017,11,12,LA Rams,50.00%
2017,11,12,Philadelphia,38.46%
2017,11,12,New England,47.37%
2017,11,12,Dallas,58.33%
2017,11,12,Carolina,30.77%
2017,11,12,Minnesota,37.50%
2017,11,12,Buffalo,37.50%
2017,11,12,Kansas City,36.36%
2017,11,12,Jacksonville,66.67%
2017,11,12,Green Bay,22.22%
2017,11,12,Las Vegas,53.33%
2017,11,12,Seattle,23.08%
2017,11,12,New Orleans,53.85%
2017,11,12,Atlanta,33.33%
2017,11,12,Detroit,61.54%
2017,11,12,NY Jets,42.86%
2017,11,12,Indianapolis,28.57%
2017,11,12,Pittsburgh,50.00%
2017,11,12,Arizona,40.00%
2017,11,12,Denver,23.08%
2017,11,12,Washington,30.77%
2017,11,12,Tampa Bay,30.77%
2017,11,12,Chicago,47.06%
2017,11,12,LA Chargers,30.00%
2017,11,12,NY Giants,50.00%
2017,11,12,Houston,28.57%
2017,11,12,Baltimore,37.50%
2017,11,12,Tennessee,27.27%
2017,11,12,Cincinnati,12.50%
2017,11,12,San Francisco,35.29%
2017,11,12,Miami,41.67%
2017,11,12,Cleveland,30.77%
2017,11,5,LA Rams,68.42%
2017,11,5,Philadelphia,28.57%
2017,11,5,New England,47.37%
2017,11,5,Carolina,47.06%
2017,11,5,Dallas,35.71%
2017,11,5,Seattle,41.67%
2017,11,5,Minnesota,37.50%
2017,11,5,Buffalo,41.18%
2017,11,5,Green Bay,36.36%
2017,11,5,Kansas City,16.67%
2017,11,5,Atlanta,35.71%
2017,11,5,Denver,38.46%
2017,11,5,NY Jets,42.86%
2017,11,5,Indianapolis,50.00%
2017,11,5,Las Vegas,30.00%
2017,11,5,Washington,30.77%
2017,11,5,New Orleans,22.22%
2017,11,5,Pittsburgh,50.00%
2017,11,5,Tampa Bay,16.67%
2017,11,5,Detroit,16.67%
2017,11,5,Jacksonville,57.14%
2017,11,5,Arizona,25.00%
2017,11,5,Chicago,47.06%
2017,11,5,LA Chargers,30.00%
2017,11,5,Houston,20.00%
2017,11,5,Cincinnati,36.36%
2017,11,5,Tennessee,29.41%
2017,11,5,Baltimore,23.08%
2017,11,5,NY Giants,16.67%
2017,11,5,San Francisco,20.00%
2017,11,5,Miami,26.67%
2017,11,5,Cleveland,30.77%
2017,10,29,Denver,42.86%
2017,10,29,Minnesota,53.85%
2017,10,29,Green Bay,50.00%
2017,10,29,Carolina,50.00%
2017,10,29,Philadelphia,35.71%
2017,10,29,LA Rams,66.67%
2017,10,29,Atlanta,44.44%
2017,10,29,Tampa Bay,16.67%
2017,10,29,New England,46.15%
2017,10,29,Arizona,44.44%
2017,10,29,Tennessee,28.57%
2017,10,29,Chicago,41.67%
2017,10,29,Detroit,23.08%
2017,10,29,New Orleans,50.00%
2017,10,29,Buffalo,37.50%
2017,10,29,Washington,46.67%
2017,10,29,NY Jets,30.77%
2017,10,29,Las Vegas,0.00%
2017,10,29,Kansas City,33.33%
2017,10,29,Houston,42.86%
2017,10,29,Baltimore,27.27%
2017,10,29,Indianapolis,47.06%
2017,10,29,Dallas,22.22%
2017,10,29,Seattle,28.57%
2017,10,29,Pittsburgh,36.36%
2017,10,29,Jacksonville,25.00%
2017,10,29,NY Giants,30.00%
2017,10,29,San Francisco,50.00%
2017,10,29,LA Chargers,38.46%
2017,10,29,Cincinnati,33.33%
2017,10,29,Cleveland,38.46%
2017,10,29,Miami,8.33%
2017,10,22,Denver,60.00%
2017,10,22,Philadelphia,53.33%
2017,10,22,Las Vegas,66.67%
2017,10,22,Tampa Bay,53.33%
2017,10,22,Green Bay,41.67%
2017,10,22,Detroit,46.67%
2017,10,22,Carolina,43.75%
2017,10,22,Minnesota,33.33%
2017,10,22,Tennessee,46.15%
2017,10,22,LA Rams,66.67%
2017,10,22,Atlanta,45.45%
2017,10,22,Chicago,50.00%
2017,10,22,NY Jets,58.33%
2017,10,22,New England,50.00%
2017,10,22,Baltimore,36.36%
2017,10,22,Arizona,40.00%
2017,10,22,Buffalo,30.77%
2017,10,22,Kansas City,41.67%
2017,10,22,Miami,38.46%
2017,10,22,Dallas,21.43%
2017,10,22,Jacksonville,46.15%
2017,10,22,Seattle,42.11%
2017,10,22,New Orleans,33.33%
2017,10,22,Washington,38.46%
2017,10,22,Houston,26.67%
2017,10,22,NY Giants,33.33%
2017,10,22,San Francisco,50.00%
2017,10,22,Pittsburgh,23.08%
2017,10,22,Cincinnati,26.67%
2017,10,22,Indianapolis,44.44%
2017,10,22,LA Chargers,25.00%
2017,10,22,Cleveland,16.67%
2017,10,15,Minnesota,64.29%
2017,10,15,Philadelphia,57.14%
2017,10,15,Green Bay,56.25%
2017,10,15,Carolina,53.85%
2017,10,15,Dallas,53.33%
2017,10,15,Denver,53.33%
2017,10,15,Tennessee,50.00%
2017,10,15,Detroit,50.00%
2017,10,15,Buffalo,47.06%
2017,10,15,Atlanta,45.45%
2017,10,15,Baltimore,42.86%
2017,10,15,Las Vegas,41.67%
2017,10,15,Arizona,40.00%
2017,10,15,Pittsburgh,38.46%
2017,10,15,Chicago,38.46%
2017,10,15,Kansas City,36.36%
2017,10,15,New Orleans,36.36%
2017,10,15,LA Rams,35.71%
2017,10,15,NY Giants,33.33%
2017,10,15,Houston,26.67%
2017,10,15,New England,33.33%
2017,10,15,Cincinnati,26.67%
2017,10,15,NY Jets,28.57%
2017,10,15,Washington,27.27%
2017,10,15,LA Chargers,25.00%
2017,10,15,Cleveland,25.00%
2017,10,15,Jacksonville,25.00%
2017,10,15,Seattle,25.00%
2017,10,15,San Francisco,18.18%
2017,10,15,Indianapolis,0.00%
2017,10,8,Kansas City,36.36%
2017,10,8,New England,33.33%
2017,10,1,New Orleans,43.75%
2017,10,1,New England,50.00%
2017,10,1,Green Bay,40.00%
2017,10,1,Tennessee,60.00%
2017,10,1,Washington,33.33%
2017,10,1,Tampa Bay,33.33%
2017,10,1,Atlanta,12.50%
2017,10,1,Indianapolis,20.00%
2017,10,1,Dallas,54.55%
2017,10,1,Pittsburgh,60.00%
2017,10,1,LA Chargers,30.00%
2017,10,1,Detroit,18.18%
2017,10,1,Buffalo,37.50%
2017,10,1,Arizona,28.57%
2017,10,1,Seattle,45.45%
2017,10,1,Cincinnati,12.50%
2017,10,1,Minnesota,50.00%
2017,10,1,Philadelphia,42.86%
2017,10,1,Chicago,22.22%
2017,10,1,Kansas City,22.22%
2017,10,1,Miami,42.86%
2017,10,1,Carolina,26.67%
2017,10,1,Baltimore,50.00%
2017,10,1,Las Vegas,12.50%
2017,10,1,Cleveland,53.33%
2017,10,1,NY Jets,30.77%
2017,10,1,Houston,18.75%
2017,10,1,Jacksonville,28.57%
2017,10,1,San Francisco,18.18%
2017,10,1,NY Giants,31.25%
2017,10,1,Denver,33.33%
2017,10,1,LA Rams,14.29%
2017,9,24,Denver,60.00%
2017,9,24,Philadelphia,53.33%
2017,9,24,Las Vegas,66.67%
2017,9,24,Tampa Bay,53.33%
2017,9,24,Green Bay,41.67%
2017,9,24,Detroit,46.67%
2017,9,24,Carolina,43.75%
2017,9,24,Minnesota,33.33%
2017,9,24,Tennessee,46.15%
2017,9,24,LA Rams,66.67%
2017,9,24,Atlanta,45.45%
2017,9,24,Chicago,50.00%
2017,9,24,NY Jets,58.33%
2017,9,24,New England,50.00%
2017,9,24,Baltimore,36.36%
2017,9,24,Arizona,40.00%
2017,9,24,Buffalo,30.77%
2017,9,24,Kansas City,41.67%
2017,9,24,Miami,38.46%
2017,9,24,Dallas,21.43%
2017,9,24,Jacksonville,46.15%
2017,9,24,Seattle,42.11%
2017,9,24,New Orleans,33.33%
2017,9,24,Washington,38.46%
2017,9,24,Houston,26.67%
2017,9,24,NY Giants,33.33%
2017,9,24,San Francisco,50.00%
2017,9,24,Pittsburgh,23.08%
2017,9,24,Cincinnati,26.67%
2017,9,24,Indianapolis,44.44%
2017,9,24,LA Chargers,25.00%
2017,9,24,Cleveland,16.67%
2017,9,17,Minnesota,64.29%
2017,9,17,Philadelphia,57.14%
2017,9,17,Green Bay,56.25%
2017,9,17,Carolina,53.85%
2017,9,17,Dallas,53.33%
2017,9,17,Denver,53.33%
2017,9,17,Tennessee,50.00%
2017,9,17,Detroit,50.00%
2017,9,17,Buffalo,47.06%
2017,9,17,Atlanta,45.45%
2017,9,17,Baltimore,42.86%
2017,9,17,Las Vegas,41.67%
2017,9,17,Arizona,40.00%
2017,9,17,Pittsburgh,38.46%
2017,9,17,Chicago,38.46%
2017,9,17,Kansas City,36.36%
2017,9,17,New Orleans,36.36%
2017,9,17,LA Rams,35.71%
2017,9,17,NY Giants,33.33%
2017,9,17,Houston,26.67%
2017,9,17,New England,33.33%
2017,9,17,Cincinnati,26.67%
2017,9,17,NY Jets,28.57%
2017,9,17,Washington,27.27%
2017,9,17,LA Chargers,25.00%
2017,9,17,Cleveland,25.00%
2017,9,17,Jacksonville,25.00%
2017,9,17,Seattle,25.00%
2017,9,17,San Francisco,18.18%
2017,9,17,Indianapolis,0.00%
2017,9,10,Kansas City,36.36%
2017,9,10,New England,33.33%
2017,9,3,New Orleans,43.75%
2017,9,3,New England,50.00%
2017,9,3,Green Bay,40.00%
2017,9,3,Tennessee,60.00%
2017,9,3,Washington,33.33%
2017,9,3,Tampa Bay,33.33%
2017,9,3,Atlanta,12.50%
2017,9,3,Indianapolis,20.00%
2017,9,3,Dallas,54.55%
2017,9,3,Pittsburgh,60.00%
2017,9,3,LA Chargers,30.00%
2017,9,3,Detroit,18.18%
2017,9,3,Buffalo,37.50%
2017,9,3,Arizona,28.57%
2017,9,3,Seattle,45.45%
2017,9,3,Cincinnati,12.50%
2017,9,3,Minnesota,50.00%
2017,9,3,Philadelphia,42.86%
2017,9,3,Chicago,22.22%
2017,9,3,Kansas City,22.22%
2017,9,3,Miami,42.86%
2017,9,3,Carolina,26.67%
2017,9,3,Baltimore,50.00%
2017,9,3,Las Vegas,12.50%
2017,9,3,Cleveland,53.33%
2017,9,3,NY Jets,30.77%
2017,9,3,Houston,18.75%
2017,9,3,Jacksonville,28.57%
2017,9,3,San Francisco,18.18%
2017,9,3,NY Giants,31.25%
2017,9,3,Denver,33.33%
2017,9,3,LA Rams,14.29%
2017,2,26,New Orleans,43.75%
2017,2,26,New England,50.00%
2017,2,26,Green Bay,40.00%
2017,2,26,Tennessee,60.00%
2017,2,26,Washington,33.33%
2017,2,26,Tampa Bay,33.33%
2017,2,26,Atlanta,12.50%
2017,2,26,Indianapolis,20.00%
2017,2,26,Dallas,54.55%
2017,2,26,Pittsburgh,60.00%
2017,2,26,LA Chargers,30.00%
2017,2,26,Detroit,18.18%
2017,2,26,Buffalo,37.50%
2017,2,26,Arizona,28.57%
2017,2,26,Seattle,45.45%
2017,2,26,Cincinnati,12.50%
2017,2,26,Minnesota,50.00%
2017,2,26,Philadelphia,42.86%
2017,2,26,Chicago,22.22%
2017,2,26,Kansas City,22.22%
2017,2,26,Miami,42.86%
2017,2,26,Carolina,26.67%
2017,2,26,Baltimore,50.00%
2017,2,26,Las Vegas,12.50%
2017,2,26,Cleveland,53.33%
2017,2,26,NY Jets,30.77%
2017,2,26,Houston,18.75%
2017,2,26,Jacksonville,28.57%
2017,2,26,San Francisco,18.18%
2017,2,26,NY Giants,31.25%
2017,2,26,Denver,33.33%
2017,2,26,LA Rams,14.29%
2017,2,19,New Orleans,43.75%
2017,2,19,New England,50.00%
2017,2,19,Green Bay,40.00%
2017,2,19,Tennessee,60.00%
2017,2,19,Washington,33.33%
2017,2,19,Tampa Bay,33.33%
2017,2,19,Atlanta,12.50%
2017,2,19,Indianapolis,20.00%
2017,2,19,Dallas,54.55%
2017,2,19,Pittsburgh,60.00%
2017,2,19,LA Chargers,30.00%
2017,2,19,Detroit,18.18%
2017,2,19,Buffalo,37.50%
2017,2,19,Arizona,28.57%
2017,2,19,Seattle,45.45%
2017,2,19,Cincinnati,12.50%
2017,2,19,Minnesota,50.00%
2017,2,19,Philadelphia,42.86%
2017,2,19,Chicago,22.22%
2017,2,19,Kansas City,22.22%
2017,2,19,Miami,42.86%
2017,2,19,Carolina,26.67%
2017,2,19,Baltimore,50.00%
2017,2,19,Las Vegas,12.50%
2017,2,19,Cleveland,53.33%
2017,2,19,NY Jets,30.77%
2017,2,19,Houston,18.75%
2017,2,19,Jacksonville,28.57%
2017,2,19,San Francisco,18.18%
2017,2,19,NY Giants,31.25%
2017,2,19,Denver,33.33%
2017,2,19,LA Rams,14.29%
2017,2,12,New Orleans,43.75%
2017,2,12,New England,50.00%
2017,2,12,Green Bay,40.00%
2017,2,12,Tennessee,60.00%
2017,2,12,Washington,33.33%
2017,2,12,Tampa Bay,33.33%
2017,2,12,Atlanta,12.50%
2017,2,12,Indianapolis,20.00%
2017,2,12,Dallas,54.55%
2017,2,12,Pittsburgh,60.00%
2017,2,12,LA Chargers,30.00%
2017,2,12,Detroit,18.18%
2017,2,12,Buffalo,37.50%
2017,2,12,Arizona,28.57%
2017,2,12,Seattle,45.45%
2017,2,12,Cincinnati,12.50%
2017,2,12,Minnesota,50.00%
2017,2,12,Philadelphia,42.86%
2017,2,12,Chicago,22.22%
2017,2,12,Kansas City,22.22%
2017,2,12,Miami,42.86%
2017,2,12,Carolina,26.67%
2017,2,12,Baltimore,50.00%
2017,2,12,Las Vegas,12.50%
2017,2,12,Cleveland,53.33%
2017,2,12,NY Jets,30.77%
2017,2,12,Houston,18.75%
2017,2,12,Jacksonville,28.57%
2017,2,12,San Francisco,18.18%
2017,2,12,NY Giants,31.25%
2017,2,12,Denver,33.33%
2017,2,12,LA Rams,14.29%
2017,2,5,New Orleans,43.75%
2017,2,5,New England,64.71%
2017,2,5,Green Bay,40.00%
2017,2,5,Tennessee,60.00%
2017,2,5,Washington,33.33%
2017,2,5,Atlanta,76.92%
2017,2,5,Tampa Bay,33.33%
2017,2,5,Indianapolis,20.00%
2017,2,5,Dallas,54.55%
2017,2,5,Pittsburgh,60.00%
2017,2,5,LA Chargers,30.00%
2017,2,5,Detroit,18.18%
2017,2,5,Buffalo,37.50%
2017,2,5,Arizona,28.57%
2017,2,5,Seattle,45.45%
2017,2,5,Cincinnati,12.50%
2017,2,5,Minnesota,50.00%
2017,2,5,Philadelphia,42.86%
2017,2,5,Chicago,22.22%
2017,2,5,Kansas City,22.22%
2017,2,5,Miami,42.86%
2017,2,5,Carolina,26.67%
2017,2,5,Baltimore,50.00%
2017,2,5,Las Vegas,12.50%
2017,2,5,Cleveland,53.33%
2017,2,5,NY Jets,30.77%
2017,2,5,Houston,18.75%
2017,2,5,Jacksonville,28.57%
2017,2,5,San Francisco,18.18%
2017,2,5,NY Giants,31.25%
2017,2,5,Denver,33.33%
2017,2,5,LA Rams,14.29%
2017,1,29,New Orleans,41.67%
2017,1,29,Green Bay,46.15%
2017,1,29,Washington,61.54%
2017,1,29,New England,61.11%
2017,1,29,Tennessee,35.71%
2017,1,29,Tampa Bay,58.33%
2017,1,29,Indianapolis,50.00%
2017,1,29,LA Chargers,33.33%
2017,1,29,Detroit,41.67%
2017,1,29,Pittsburgh,42.86%
2017,1,29,Dallas,50.00%
2017,1,29,Arizona,11.11%
2017,1,29,Atlanta,42.86%
2017,1,29,Buffalo,44.44%
2017,1,29,Cincinnati,43.75%
2017,1,29,Las Vegas,60.00%
2017,1,29,Seattle,47.06%
2017,1,29,Chicago,70.00%
2017,1,29,Houston,28.57%
2017,1,29,Carolina,26.67%
2017,1,29,Philadelphia,33.33%
2017,1,29,Minnesota,33.33%
2017,1,29,NY Jets,9.09%
2017,1,29,Kansas City,52.94%
2017,1,29,San Francisco,37.50%
2017,1,29,Baltimore,52.94%
2017,1,29,Jacksonville,33.33%
2017,1,29,Miami,41.67%
2017,1,29,Cleveland,40.00%
2017,1,29,NY Giants,45.45%
2017,1,29,Denver,26.67%
2017,1,29,LA Rams,30.77%
2017,1,22,New Orleans,64.29%
2017,1,22,Green Bay,30.00%
2017,1,22,Tennessee,42.86%
2017,1,22,Washington,16.67%
2017,1,22,Indianapolis,53.85%
2017,1,22,LA Chargers,53.33%
2017,1,22,New England,29.41%
2017,1,22,Tampa Bay,33.33%
2017,1,22,Arizona,50.00%
2017,1,22,Detroit,35.71%
2017,1,22,Pittsburgh,38.46%
2017,1,22,Dallas,38.46%
2017,1,22,Atlanta,55.56%
2017,1,22,Buffalo,44.44%
2017,1,22,Cincinnati,50.00%
2017,1,22,Houston,28.57%
2017,1,22,Carolina,26.67%
2017,1,22,Seattle,46.67%
2017,1,22,NY Jets,33.33%
2017,1,22,Philadelphia,44.44%
2017,1,22,Minnesota,33.33%
2017,1,22,Las Vegas,30.77%
2017,1,22,Chicago,37.50%
2017,1,22,Jacksonville,23.08%
2017,1,22,San Francisco,46.15%
2017,1,22,Miami,41.67%
2017,1,22,Denver,16.67%
2017,1,22,Kansas City,28.57%
2017,1,22,Cleveland,27.27%
2017,1,22,Baltimore,36.36%
2017,1,22,NY Giants,46.67%
2017,1,22,LA Rams,25.00%
2017,1,15,New Orleans,30.77%
2017,1,15,Green Bay,36.36%
2017,1,15,Washington,28.57%
2017,1,15,Tennessee,37.50%
2017,1,15,New England,50.00%
2017,1,15,Tampa Bay,46.15%
2017,1,15,Detroit,50.00%
2017,1,15,Indianapolis,41.67%
2017,1,15,LA Chargers,38.46%
2017,1,15,Pittsburgh,42.86%
2017,1,15,Arizona,30.77%
2017,1,15,Dallas,6.67%
2017,1,15,Buffalo,33.33%
2017,1,15,Atlanta,30.77%
2017,1,15,Houston,35.71%
2017,1,15,Carolina,33.33%
2017,1,15,Cincinnati,53.33%
2017,1,15,NY Jets,44.44%
2017,1,15,Las Vegas,27.78%
2017,1,15,Minnesota,27.27%
2017,1,15,Seattle,50.00%
2017,1,15,Philadelphia,50.00%
2017,1,15,Jacksonville,43.75%
2017,1,15,Chicago,40.00%
2017,1,15,Denver,27.27%
2017,1,15,Kansas City,45.45%
2017,1,15,San Francisco,16.67%
2017,1,15,Cleveland,42.86%
2017,1,15,Miami,30.77%
2017,1,15,Baltimore,37.50%
2017,1,15,LA Rams,42.86%
2017,1,15,NY Giants,14.29%
2017,1,8,New Orleans,46.15%
2017,1,8,Green Bay,33.33%
2017,1,8,Washington,45.45%
2017,1,8,Tennessee,45.45%
2017,1,8,Dallas,11.11%
2017,1,8,New England,25.00%
2017,1,8,Tampa Bay,38.46%
2017,1,8,LA Chargers,50.00%
2017,1,8,Arizona,62.50%
2017,1,8,Indianapolis,53.85%
2017,1,8,Pittsburgh,46.67%
2017,1,8,Detroit,41.67%
2017,1,8,Atlanta,60.00%
2017,1,8,Buffalo,60.00%
2017,1,8,Carolina,41.67%
2017,1,8,Houston,40.00%
2017,1,8,Las Vegas,38.46%
2017,1,8,Minnesota,37.50%
2017,1,8,Cincinnati,50.00%
2017,1,8,NY Jets,27.27%
2017,1,8,Denver,7.69%
2017,1,8,Chicago,42.86%
2017,1,8,San Francisco,28.57%
2017,1,8,Seattle,50.00%
2017,1,8,Jacksonville,33.33%
2017,1,8,Philadelphia,47.06%
2017,1,8,Miami,30.77%
2017,1,8,Kansas City,30.00%
2017,1,8,Cleveland,21.43%
2017,1,8,Baltimore,45.45%
2017,1,8,NY Giants,36.36%
2017,1,8,LA Rams,8.33%
2017,1,1,New Orleans,46.15%
2017,1,1,Green Bay,71.43%
2017,1,1,Dallas,50.00%
2017,1,1,Washington,53.33%
2017,1,1,Tennessee,45.45%
2017,1,1,New England,28.57%
2017,1,1,Tampa Bay,36.36%
2017,1,1,LA Chargers,36.36%
2017,1,1,Detroit,42.86%
2017,1,1,Indianapolis,53.33%
2017,1,1,Pittsburgh,63.64%
2017,1,1,Arizona,36.36%
2017,1,1,Carolina,33.33%
2017,1,1,Houston,36.36%
2017,1,1,Atlanta,44.44%
2017,1,1,Denver,45.00%
2017,1,1,Las Vegas,53.33%
2017,1,1,Buffalo,41.67%
2017,1,1,Minnesota,20.00%
2017,1,1,NY Jets,45.45%
2017,1,1,San Francisco,50.00%
2017,1,1,Cincinnati,31.25%
2017,1,1,Jacksonville,53.33%
2017,1,1,Chicago,52.94%
2017,1,1,Miami,50.00%
2017,1,1,Seattle,9.09%
2017,1,1,Kansas City,29.41%
2017,1,1,Philadelphia,45.45%
2017,1,1,LA Rams,20.00%
2017,1,1,Cleveland,21.43%
2017,1,1,NY Giants,30.77%
2017,1,1,Baltimore,31.25%
2016,12,25,New Orleans,41.67%
2016,12,25,Green Bay,46.15%
2016,12,25,Washington,61.54%
2016,12,25,New England,61.11%
2016,12,25,Tennessee,35.71%
2016,12,25,Tampa Bay,58.33%
2016,12,25,Indianapolis,50.00%
2016,12,25,LA Chargers,33.33%
2016,12,25,Detroit,35.71%
2016,12,25,Pittsburgh,38.46%
2016,12,25,Dallas,38.46%
2016,12,25,Arizona,11.11%
2016,12,25,Atlanta,42.86%
2016,12,25,Buffalo,44.44%
2016,12,25,Cincinnati,43.75%
2016,12,25,Las Vegas,60.00%
2016,12,25,Seattle,47.06%
2016,12,25,Chicago,70.00%
2016,12,25,Houston,28.57%
2016,12,25,Carolina,26.67%
2016,12,25,Philadelphia,33.33%
2016,12,25,Minnesota,33.33%
2016,12,25,NY Jets,9.09%
2016,12,25,San Francisco,37.50%
2016,12,25,Jacksonville,33.33%
2016,12,25,Miami,41.67%
2016,12,25,Cleveland,40.00%
2016,12,25,Denver,16.67%
2016,12,25,Kansas City,28.57%
2016,12,25,NY Giants,45.45%
2016,12,25,Baltimore,36.36%
2016,12,25,LA Rams,30.77%
2016,12,18,New Orleans,30.77%
2016,12,18,Green Bay,36.36%
2016,12,18,Washington,28.57%
2016,12,18,Tennessee,37.50%
2016,12,18,New England,50.00%
2016,12,18,Tampa Bay,46.15%
2016,12,18,Detroit,50.00%
2016,12,18,Indianapolis,41.67%
2016,12,18,LA Chargers,38.46%
2016,12,18,Pittsburgh,42.86%
2016,12,18,Arizona,30.77%
2016,12,18,Dallas,6.67%
2016,12,18,Buffalo,33.33%
2016,12,18,Atlanta,30.77%
2016,12,18,Houston,35.71%
2016,12,18,Carolina,33.33%
2016,12,18,Cincinnati,53.33%
2016,12,18,Seattle,46.67%
2016,12,18,Las Vegas,27.78%
2016,12,18,NY Jets,33.33%
