year,month,day,team,defensive_completion_%
2017,12,3,Tampa Bay,75.00%
2017,12,3,Green Bay,73.33%
2017,12,3,Las Vegas,57.14%
2017,11,26,Kansas City,52.78%
2017,11,26,Baltimore,58.33%
2017,11,26,Jacksonville,50.00%
2017,11,26,Seattle,70.37%
2017,11,26,Cincinnati,54.76%
2017,11,26,LA Rams,71.05%
2017,11,26,Indianapolis,61.29%
2017,11,26,Pittsburgh,64.71%
2017,11,26,Arizona,68.75%
2017,11,26,New Orleans,68.75%
2017,11,26,NY Jets,50.00%
2017,11,26,Philadelphia,56.25%
2017,11,26,Tennessee,66.67%
2017,11,26,Minnesota,57.14%
2017,11,26,Denver,60.00%
2017,11,26,Washington,48.15%
2017,11,26,NY Giants,61.29%
2017,11,26,Detroit,70.00%
2017,11,26,New England,57.14%
2017,11,26,Houston,64.71%
2017,11,26,San Francisco,75.68%
2017,11,26,LA Chargers,74.07%
2017,11,26,Atlanta,62.79%
2017,11,26,Carolina,59.46%
2017,11,26,Buffalo,67.57%
2017,11,26,Chicago,67.74%
2017,11,26,Tampa Bay,57.50%
2017,11,26,Dallas,81.82%
2017,11,26,Cleveland,56.67%
2017,11,26,Miami,59.46%
2017,11,26,Green Bay,78.57%
2017,11,26,Las Vegas,81.08%
2017,11,19,Kansas City,63.64%
2017,11,19,Baltimore,67.86%
2017,11,19,Seattle,51.06%
2017,11,19,LA Rams,50.00%
2017,11,19,Jacksonville,56.76%
2017,11,19,Cincinnati,56.82%
2017,11,19,New Orleans,57.14%
2017,11,19,Arizona,68.75%
2017,11,19,Indianapolis,61.29%
2017,11,19,Pittsburgh,64.71%
2017,11,19,NY Jets,50.00%
2017,11,19,Tennessee,66.67%
2017,11,19,Philadelphia,50.00%
2017,11,19,Denver,75.68%
2017,11,19,NY Giants,76.00%
2017,11,19,Washington,72.41%
2017,11,19,Minnesota,57.78%
2017,11,19,Detroit,55.00%
2017,11,19,Houston,68.42%
2017,11,19,San Francisco,75.68%
2017,11,19,Atlanta,66.67%
2017,11,19,LA Chargers,54.90%
2017,11,19,Carolina,59.46%
2017,11,19,Buffalo,72.00%
2017,11,19,New England,54.55%
2017,11,19,Chicago,72.00%
2017,11,19,Dallas,75.86%
2017,11,19,Green Bay,60.00%
2017,11,19,Tampa Bay,58.97%
2017,11,19,Cleveland,65.38%
2017,11,19,Miami,60.00%
2017,11,19,Las Vegas,80.95%
2017,11,12,Kansas City,63.64%
2017,11,12,Baltimore,67.86%
2017,11,12,Seattle,51.06%
2017,11,12,Jacksonville,55.56%
2017,11,12,LA Rams,52.63%
2017,11,12,Cincinnati,63.16%
2017,11,12,Denver,57.14%
2017,11,12,Pittsburgh,60.00%
2017,11,12,Indianapolis,43.18%
2017,11,12,Arizona,68.75%
2017,11,12,New Orleans,53.57%
2017,11,12,NY Giants,63.64%
2017,11,12,Washington,53.33%
2017,11,12,Tennessee,66.04%
2017,11,12,Philadelphia,50.00%
2017,11,12,NY Jets,72.50%
2017,11,12,San Francisco,50.00%
2017,11,12,Minnesota,52.94%
2017,11,12,Houston,66.67%
2017,11,12,Atlanta,54.17%
2017,11,12,Buffalo,70.00%
2017,11,12,Detroit,68.42%
2017,11,12,Chicago,82.14%
2017,11,12,Carolina,63.16%
2017,11,12,Dallas,73.53%
2017,11,12,New England,56.67%
2017,11,12,LA Chargers,68.09%
2017,11,12,Green Bay,78.79%
2017,11,12,Cleveland,62.79%
2017,11,12,Tampa Bay,81.48%
2017,11,12,Miami,70.00%
2017,11,12,Las Vegas,80.95%
2017,11,5,Kansas City,52.78%
2017,11,5,Baltimore,56.82%
2017,11,5,Seattle,63.33%
2017,11,5,Jacksonville,59.46%
2017,11,5,Cincinnati,64.10%
2017,11,5,LA Rams,46.88%
2017,11,5,Tennessee,56.41%
2017,11,5,Pittsburgh,60.00%
2017,11,5,Denver,43.75%
2017,11,5,NY Giants,69.23%
2017,11,5,New Orleans,43.75%
2017,11,5,Arizona,59.46%
2017,11,5,NY Jets,72.50%
2017,11,5,Houston,63.41%
2017,11,5,Washington,63.64%
2017,11,5,Indianapolis,58.62%
2017,11,5,Minnesota,52.94%
2017,11,5,Philadelphia,47.22%
2017,11,5,Detroit,54.84%
2017,11,5,San Francisco,56.25%
2017,11,5,Buffalo,70.00%
2017,11,5,Dallas,66.67%
2017,11,5,Atlanta,78.79%
2017,11,5,Chicago,82.14%
2017,11,5,Carolina,55.26%
2017,11,5,New England,56.67%
2017,11,5,LA Chargers,68.09%
2017,11,5,Green Bay,71.05%
2017,11,5,Tampa Bay,56.25%
2017,11,5,Cleveland,62.79%
2017,11,5,Las Vegas,74.07%
2017,11,5,Miami,59.09%
2017,10,29,Kansas City,50.00%
2017,10,29,Baltimore,60.61%
2017,10,29,Jacksonville,51.85%
2017,10,29,Indianapolis,46.81%
2017,10,29,Pittsburgh,68.18%
2017,10,29,LA Rams,62.16%
2017,10,29,Houston,71.43%
2017,10,29,Tennessee,59.18%
2017,10,29,Atlanta,55.56%
2017,10,29,Seattle,62.50%
2017,10,29,Cincinnati,66.67%
2017,10,29,Chicago,70.37%
2017,10,29,Buffalo,60.00%
2017,10,29,Washington,61.29%
2017,10,29,Detroit,68.57%
2017,10,29,San Francisco,78.57%
2017,10,29,NY Jets,57.78%
2017,10,29,Arizona,72.22%
2017,10,29,Green Bay,63.64%
2017,10,29,NY Giants,67.74%
2017,10,29,Denver,76.92%
2017,10,29,Dallas,60.42%
2017,10,29,New England,66.67%
2017,10,29,LA Chargers,76.19%
2017,10,29,Philadelphia,74.47%
2017,10,29,Las Vegas,83.33%
2017,10,29,Minnesota,70.00%
2017,10,29,Cleveland,70.83%
2017,10,29,Carolina,75.86%
2017,10,29,Tampa Bay,75.76%
2017,10,29,New Orleans,57.58%
2017,10,29,Miami,78.26%
2017,10,22,Baltimore,47.62%
2017,10,22,Kansas City,54.35%
2017,10,22,Jacksonville,55.56%
2017,10,22,Houston,57.14%
2017,10,22,Cincinnati,62.50%
2017,10,22,Pittsburgh,52.63%
2017,10,22,Green Bay,67.86%
2017,10,22,LA Rams,62.16%
2017,10,22,Detroit,68.75%
2017,10,22,Indianapolis,52.78%
2017,10,22,Seattle,55.56%
2017,10,22,Denver,60.00%
2017,10,22,Arizona,54.05%
2017,10,22,Las Vegas,66.67%
2017,10,22,Tennessee,58.82%
2017,10,22,Chicago,58.06%
2017,10,22,Washington,60.00%
2017,10,22,San Francisco,78.57%
2017,10,22,Philadelphia,75.00%
2017,10,22,Buffalo,62.50%
2017,10,22,NY Giants,71.43%
2017,10,22,Atlanta,66.00%
2017,10,22,LA Chargers,70.59%
2017,10,22,Carolina,68.00%
2017,10,22,New England,60.00%
2017,10,22,Tampa Bay,68.89%
2017,10,22,Minnesota,65.71%
2017,10,22,NY Jets,82.14%
2017,10,22,Cleveland,73.53%
2017,10,22,Dallas,68.75%
2017,10,22,Miami,79.49%
2017,10,22,New Orleans,76.92%
2017,10,15,Kansas City,44.44%
2017,10,15,Baltimore,51.61%
2017,10,15,Green Bay,51.85%
2017,10,15,LA Rams,52.38%
2017,10,15,Jacksonville,52.78%
2017,10,15,Houston,57.14%
2017,10,15,San Francisco,56.00%
2017,10,15,Detroit,56.25%
2017,10,15,NY Jets,57.14%
2017,10,15,Philadelphia,57.50%
2017,10,15,Cincinnati,62.50%
2017,10,15,LA Chargers,60.71%
2017,10,15,Las Vegas,60.98%
2017,10,15,NY Giants,61.54%
2017,10,15,Atlanta,65.00%
2017,10,15,Washington,66.67%
2017,10,15,Buffalo,66.67%
2017,10,15,Seattle,66.67%
2017,10,15,Denver,66.67%
2017,10,15,Cleveland,66.67%
2017,10,15,Pittsburgh,66.67%
2017,10,15,Carolina,68.57%
2017,10,15,Tennessee,68.75%
2017,10,15,Chicago,70.00%
2017,10,15,Arizona,70.73%
2017,10,15,Minnesota,72.97%
2017,10,15,Indianapolis,73.33%
2017,10,15,Dallas,76.32%
2017,10,15,New England,80.00%
2017,10,15,New Orleans,84.38%
2017,10,8,Kansas City,44.44%
2017,10,8,New England,80.00%
2017,10,1,Denver,62.50%
2017,10,1,Houston,47.37%
2017,10,1,NY Giants,62.50%
2017,10,1,Kansas City,64.52%
2017,10,1,Buffalo,66.67%
2017,10,1,Philadelphia,55.17%
2017,10,1,Las Vegas,56.00%
2017,10,1,Minnesota,65.00%
2017,10,1,Tennessee,54.17%
2017,10,1,San Francisco,60.53%
2017,10,1,Seattle,70.27%
2017,10,1,New England,73.91%
2017,10,1,Miami,72.22%
2017,10,1,Jacksonville,58.54%
2017,10,1,LA Chargers,75.00%
2017,10,1,Arizona,60.71%
2017,10,1,Cincinnati,64.71%
2017,10,1,Tampa Bay,56.25%
2017,10,1,NY Jets,48.39%
2017,10,1,Baltimore,64.29%
2017,10,1,Cleveland,64.86%
2017,10,1,Atlanta,68.25%
2017,10,1,Green Bay,71.05%
2017,10,1,Chicago,73.53%
2017,10,1,Indianapolis,64.10%
2017,10,1,New Orleans,75.00%
2017,10,1,LA Rams,52.38%
2017,10,1,Washington,62.96%
2017,10,1,Pittsburgh,76.19%
2017,10,1,Carolina,57.14%
2017,10,1,Dallas,65.12%
2017,10,1,Detroit,76.67%
2017,9,24,Baltimore,47.62%
2017,9,24,Kansas City,54.35%
2017,9,24,Jacksonville,55.56%
2017,9,24,Houston,57.14%
2017,9,24,Cincinnati,62.50%
2017,9,24,Pittsburgh,52.63%
2017,9,24,Green Bay,67.86%
2017,9,24,LA Rams,62.16%
2017,9,24,Detroit,68.75%
2017,9,24,Indianapolis,52.78%
2017,9,24,Seattle,55.56%
2017,9,24,Denver,60.00%
2017,9,24,Arizona,54.05%
2017,9,24,Las Vegas,66.67%
2017,9,24,Tennessee,58.82%
2017,9,24,Chicago,58.06%
2017,9,24,Washington,60.00%
2017,9,24,San Francisco,78.57%
2017,9,24,Philadelphia,75.00%
2017,9,24,Buffalo,62.50%
2017,9,24,NY Giants,71.43%
2017,9,24,Atlanta,66.00%
2017,9,24,LA Chargers,70.59%
2017,9,24,Carolina,68.00%
2017,9,24,New England,60.00%
2017,9,24,Tampa Bay,68.89%
2017,9,24,Minnesota,65.71%
2017,9,24,NY Jets,82.14%
2017,9,24,Cleveland,73.53%
2017,9,24,Dallas,68.75%
2017,9,24,Miami,79.49%
2017,9,24,New Orleans,76.92%
2017,9,17,Kansas City,44.44%
2017,9,17,Baltimore,51.61%
2017,9,17,Green Bay,51.85%
2017,9,17,LA Rams,52.38%
2017,9,17,Jacksonville,52.78%
2017,9,17,Houston,57.14%
2017,9,17,San Francisco,56.00%
2017,9,17,Detroit,56.25%
2017,9,17,NY Jets,57.14%
2017,9,17,Philadelphia,57.50%
2017,9,17,Cincinnati,62.50%
2017,9,17,LA Chargers,60.71%
2017,9,17,Las Vegas,60.98%
2017,9,17,NY Giants,61.54%
2017,9,17,Atlanta,65.00%
2017,9,17,Washington,66.67%
2017,9,17,Buffalo,66.67%
2017,9,17,Seattle,66.67%
2017,9,17,Denver,66.67%
2017,9,17,Cleveland,66.67%
2017,9,17,Pittsburgh,66.67%
2017,9,17,Carolina,68.57%
2017,9,17,Tennessee,68.75%
2017,9,17,Chicago,70.00%
2017,9,17,Arizona,70.73%
2017,9,17,Minnesota,72.97%
2017,9,17,Indianapolis,73.33%
2017,9,17,Dallas,76.32%
2017,9,17,New England,80.00%
2017,9,17,New Orleans,84.38%
2017,9,10,Kansas City,44.44%
2017,9,10,New England,80.00%
2017,9,3,Denver,62.50%
2017,9,3,Houston,47.37%
2017,9,3,NY Giants,62.50%
2017,9,3,Kansas City,64.52%
2017,9,3,Buffalo,66.67%
2017,9,3,Philadelphia,55.17%
2017,9,3,Las Vegas,56.00%
2017,9,3,Minnesota,65.00%
2017,9,3,Tennessee,54.17%
2017,9,3,San Francisco,60.53%
2017,9,3,Seattle,70.27%
2017,9,3,New England,73.91%
2017,9,3,Miami,72.22%
2017,9,3,Jacksonville,58.54%
2017,9,3,LA Chargers,75.00%
2017,9,3,Arizona,60.71%
2017,9,3,Cincinnati,64.71%
2017,9,3,Tampa Bay,56.25%
2017,9,3,NY Jets,48.39%
2017,9,3,Baltimore,64.29%
2017,9,3,Cleveland,64.86%
2017,9,3,Atlanta,68.25%
2017,9,3,Green Bay,71.05%
2017,9,3,Chicago,73.53%
2017,9,3,Indianapolis,64.10%
2017,9,3,New Orleans,75.00%
2017,9,3,LA Rams,52.38%
2017,9,3,Washington,62.96%
2017,9,3,Pittsburgh,76.19%
2017,9,3,Carolina,57.14%
2017,9,3,Dallas,65.12%
2017,9,3,Detroit,76.67%
2017,2,26,Denver,62.50%
2017,2,26,Houston,47.37%
2017,2,26,NY Giants,62.50%
2017,2,26,Kansas City,64.52%
2017,2,26,Buffalo,66.67%
2017,2,26,Philadelphia,55.17%
2017,2,26,Las Vegas,56.00%
2017,2,26,Minnesota,65.00%
2017,2,26,Tennessee,54.17%
2017,2,26,San Francisco,60.53%
2017,2,26,Seattle,70.27%
2017,2,26,New England,73.91%
2017,2,26,Miami,72.22%
2017,2,26,Jacksonville,58.54%
2017,2,26,LA Chargers,75.00%
2017,2,26,Arizona,60.71%
2017,2,26,Cincinnati,64.71%
2017,2,26,Tampa Bay,56.25%
2017,2,26,NY Jets,48.39%
2017,2,26,Baltimore,64.29%
2017,2,26,Cleveland,64.86%
2017,2,26,Atlanta,68.25%
2017,2,26,Green Bay,71.05%
2017,2,26,Chicago,73.53%
2017,2,26,Indianapolis,64.10%
2017,2,26,New Orleans,75.00%
2017,2,26,LA Rams,52.38%
2017,2,26,Washington,62.96%
2017,2,26,Pittsburgh,76.19%
2017,2,26,Carolina,57.14%
2017,2,26,Dallas,65.12%
2017,2,26,Detroit,76.67%
2017,2,19,Denver,62.50%
2017,2,19,Houston,47.37%
2017,2,19,NY Giants,62.50%
2017,2,19,Kansas City,64.52%
2017,2,19,Buffalo,66.67%
2017,2,19,Philadelphia,55.17%
2017,2,19,Las Vegas,56.00%
2017,2,19,Minnesota,65.00%
2017,2,19,Tennessee,54.17%
2017,2,19,San Francisco,60.53%
2017,2,19,Seattle,70.27%
2017,2,19,New England,73.91%
2017,2,19,Miami,72.22%
2017,2,19,Jacksonville,58.54%
2017,2,19,LA Chargers,75.00%
2017,2,19,Arizona,60.71%
2017,2,19,Cincinnati,64.71%
2017,2,19,Tampa Bay,56.25%
2017,2,19,NY Jets,48.39%
2017,2,19,Baltimore,64.29%
2017,2,19,Cleveland,64.86%
2017,2,19,Atlanta,68.25%
2017,2,19,Green Bay,71.05%
2017,2,19,Chicago,73.53%
2017,2,19,Indianapolis,64.10%
2017,2,19,New Orleans,75.00%
2017,2,19,LA Rams,52.38%
2017,2,19,Washington,62.96%
2017,2,19,Pittsburgh,76.19%
2017,2,19,Carolina,57.14%
2017,2,19,Dallas,65.12%
2017,2,19,Detroit,76.67%
2017,2,12,Denver,62.50%
2017,2,12,Houston,47.37%
2017,2,12,NY Giants,62.50%
2017,2,12,Kansas City,64.52%
2017,2,12,Buffalo,66.67%
2017,2,12,Philadelphia,55.17%
2017,2,12,Las Vegas,56.00%
2017,2,12,Minnesota,65.00%
2017,2,12,Tennessee,54.17%
2017,2,12,San Francisco,60.53%
2017,2,12,Seattle,70.27%
2017,2,12,New England,73.91%
2017,2,12,Miami,72.22%
2017,2,12,Jacksonville,58.54%
2017,2,12,LA Chargers,75.00%
2017,2,12,Arizona,60.71%
2017,2,12,Cincinnati,64.71%
2017,2,12,Tampa Bay,56.25%
2017,2,12,NY Jets,48.39%
2017,2,12,Baltimore,64.29%
2017,2,12,Cleveland,64.86%
2017,2,12,Atlanta,68.25%
2017,2,12,Green Bay,71.05%
2017,2,12,Chicago,73.53%
2017,2,12,Indianapolis,64.10%
2017,2,12,New Orleans,75.00%
2017,2,12,LA Rams,52.38%
2017,2,12,Washington,62.96%
2017,2,12,Pittsburgh,76.19%
2017,2,12,Carolina,57.14%
2017,2,12,Dallas,65.12%
2017,2,12,Detroit,76.67%
2017,2,5,Denver,62.50%
2017,2,5,Houston,47.37%
2017,2,5,NY Giants,62.50%
2017,2,5,Kansas City,64.52%
2017,2,5,Buffalo,66.67%
2017,2,5,Philadelphia,55.17%
2017,2,5,Las Vegas,56.00%
2017,2,5,Minnesota,65.00%
2017,2,5,Tennessee,54.17%
2017,2,5,New England,65.96%
2017,2,5,San Francisco,60.53%
2017,2,5,Seattle,70.27%
2017,2,5,Miami,72.22%
2017,2,5,Jacksonville,58.54%
2017,2,5,LA Chargers,75.00%
2017,2,5,Arizona,60.71%
2017,2,5,Cincinnati,64.71%
2017,2,5,Tampa Bay,56.25%
2017,2,5,NY Jets,48.39%
2017,2,5,Atlanta,60.00%
2017,2,5,Baltimore,64.29%
2017,2,5,Cleveland,64.86%
2017,2,5,Green Bay,71.05%
2017,2,5,Chicago,73.53%
2017,2,5,Indianapolis,64.10%
2017,2,5,LA Rams,52.38%
2017,2,5,New Orleans,75.00%
2017,2,5,Washington,62.96%
2017,2,5,Pittsburgh,76.19%
2017,2,5,Carolina,57.14%
2017,2,5,Dallas,65.12%
2017,2,5,Detroit,76.67%
2017,1,29,Denver,70.27%
2017,1,29,NY Giants,56.00%
2017,1,29,Kansas City,39.53%
2017,1,29,Buffalo,53.33%
2017,1,29,Minnesota,71.79%
2017,1,29,Philadelphia,60.32%
2017,1,29,Las Vegas,65.52%
2017,1,29,Seattle,59.26%
2017,1,29,Houston,68.29%
2017,1,29,New England,33.33%
2017,1,29,Miami,66.67%
2017,1,29,Tennessee,69.23%
2017,1,29,San Francisco,45.83%
2017,1,29,LA Chargers,67.86%
2017,1,29,Cincinnati,62.07%
2017,1,29,Jacksonville,47.73%
2017,1,29,Arizona,64.44%
2017,1,29,Tampa Bay,67.65%
2017,1,29,Baltimore,72.73%
2017,1,29,Cleveland,50.00%
2017,1,29,Chicago,62.07%
2017,1,29,Pittsburgh,68.18%
2017,1,29,New Orleans,65.71%
2017,1,29,NY Jets,62.07%
2017,1,29,Green Bay,68.00%
2017,1,29,Atlanta,41.86%
2017,1,29,Indianapolis,67.65%
2017,1,29,Washington,60.00%
2017,1,29,LA Rams,75.68%
2017,1,29,Carolina,81.82%
2017,1,29,Dallas,56.52%
2017,1,29,Detroit,76.19%
2017,1,22,Denver,50.00%
2017,1,22,NY Giants,61.54%
2017,1,22,Minnesota,75.00%
2017,1,22,Buffalo,60.71%
2017,1,22,Kansas City,57.58%
2017,1,22,Las Vegas,56.67%
2017,1,22,Houston,42.86%
2017,1,22,Philadelphia,53.33%
2017,1,22,Seattle,51.43%
2017,1,22,Tennessee,53.57%
2017,1,22,Miami,54.35%
2017,1,22,LA Chargers,63.33%
2017,1,22,New England,62.50%
2017,1,22,San Francisco,75.00%
2017,1,22,Arizona,77.08%
2017,1,22,Cincinnati,58.33%
2017,1,22,Baltimore,52.38%
2017,1,22,Tampa Bay,88.89%
2017,1,22,Pittsburgh,59.26%
2017,1,22,Chicago,61.29%
2017,1,22,New Orleans,70.00%
2017,1,22,Jacksonville,61.70%
2017,1,22,Green Bay,69.77%
2017,1,22,NY Jets,66.67%
2017,1,22,Indianapolis,76.19%
2017,1,22,LA Rams,73.08%
2017,1,22,Cleveland,68.00%
2017,1,22,Washington,56.76%
2017,1,22,Carolina,68.09%
2017,1,22,Atlanta,60.61%
2017,1,22,Dallas,48.57%
2017,1,22,Detroit,71.43%
2017,1,15,Denver,28.57%
2017,1,15,NY Giants,45.95%
2017,1,15,Minnesota,62.16%
2017,1,15,Buffalo,54.84%
2017,1,15,Kansas City,41.46%
2017,1,15,Las Vegas,65.38%
2017,1,15,Philadelphia,66.67%
2017,1,15,Arizona,72.00%
2017,1,15,Tampa Bay,60.98%
2017,1,15,Tennessee,69.23%
2017,1,15,Houston,53.33%
2017,1,15,LA Chargers,37.04%
2017,1,15,Seattle,72.00%
2017,1,15,Miami,54.55%
2017,1,15,San Francisco,65.71%
2017,1,15,New England,71.15%
2017,1,15,Cincinnati,42.86%
2017,1,15,New Orleans,61.54%
2017,1,15,Indianapolis,58.33%
2017,1,15,Pittsburgh,60.00%
2017,1,15,Green Bay,56.41%
2017,1,15,Baltimore,65.79%
2017,1,15,Chicago,60.00%
2017,1,15,NY Jets,57.69%
2017,1,15,Jacksonville,70.59%
2017,1,15,LA Rams,60.00%
2017,1,15,Cleveland,71.43%
2017,1,15,Carolina,53.85%
2017,1,15,Washington,69.57%
2017,1,15,Atlanta,58.54%
2017,1,15,Dallas,60.71%
2017,1,15,Detroit,62.50%
2017,1,8,Denver,45.24%
2017,1,8,Minnesota,66.67%
2017,1,8,NY Giants,64.86%
2017,1,8,Las Vegas,51.43%
2017,1,8,Buffalo,54.29%
2017,1,8,Arizona,56.76%
2017,1,8,Tennessee,51.85%
2017,1,8,Philadelphia,74.19%
2017,1,8,Seattle,42.42%
2017,1,8,New England,43.75%
2017,1,8,Tampa Bay,57.69%
2017,1,8,San Francisco,61.11%
2017,1,8,Kansas City,64.71%
2017,1,8,Miami,74.00%
2017,1,8,Houston,66.67%
2017,1,8,LA Chargers,66.67%
2017,1,8,New Orleans,71.43%
2017,1,8,Baltimore,72.50%
2017,1,8,Pittsburgh,61.54%
2017,1,8,Indianapolis,43.24%
2017,1,8,Jacksonville,50.00%
2017,1,8,Cincinnati,60.00%
2017,1,8,Chicago,33.33%
2017,1,8,Cleveland,55.56%
2017,1,8,Green Bay,62.86%
2017,1,8,NY Jets,79.31%
2017,1,8,LA Rams,71.74%
2017,1,8,Washington,65.22%
2017,1,8,Carolina,71.79%
2017,1,8,Atlanta,84.00%
2017,1,8,Dallas,70.21%
2017,1,8,Detroit,70.45%
2017,1,1,Denver,59.09%
2017,1,1,Minnesota,57.50%
2017,1,1,NY Giants,56.82%
2017,1,1,Philadelphia,76.92%
2017,1,1,Tennessee,51.85%
2017,1,1,Buffalo,50.00%
2017,1,1,Miami,63.04%
2017,1,1,Arizona,76.47%
2017,1,1,Las Vegas,50.00%
2017,1,1,Tampa Bay,51.52%
2017,1,1,San Francisco,66.67%
2017,1,1,Kansas City,58.82%
2017,1,1,Houston,73.33%
2017,1,1,Seattle,75.00%
2017,1,1,New England,68.75%
2017,1,1,LA Chargers,59.46%
2017,1,1,New Orleans,62.50%
2017,1,1,Baltimore,54.17%
2017,1,1,NY Jets,60.00%
2017,1,1,Pittsburgh,62.16%
2017,1,1,LA Rams,78.38%
2017,1,1,Cleveland,55.56%
2017,1,1,Green Bay,66.67%
2017,1,1,Jacksonville,66.67%
2017,1,1,Cincinnati,69.44%
2017,1,1,Chicago,65.22%
2017,1,1,Indianapolis,66.67%
2017,1,1,Washington,70.83%
2017,1,1,Atlanta,55.56%
2017,1,1,Carolina,66.67%
2017,1,1,Dallas,77.36%
2017,1,1,Detroit,83.78%
2016,12,25,Denver,50.00%
2016,12,25,NY Giants,56.00%
2016,12,25,Buffalo,53.33%
2016,12,25,Kansas City,57.58%
2016,12,25,Minnesota,71.79%
2016,12,25,Philadelphia,60.32%
2016,12,25,Las Vegas,65.52%
2016,12,25,Seattle,59.26%
2016,12,25,Houston,68.29%
2016,12,25,New England,33.33%
2016,12,25,Miami,66.67%
2016,12,25,Tennessee,69.23%
2016,12,25,San Francisco,45.83%
2016,12,25,LA Chargers,67.86%
2016,12,25,Cincinnati,62.07%
2016,12,25,Jacksonville,47.73%
2016,12,25,Arizona,64.44%
2016,12,25,Baltimore,52.38%
2016,12,25,Pittsburgh,59.26%
2016,12,25,Tampa Bay,67.65%
2016,12,25,Cleveland,50.00%
2016,12,25,Chicago,62.07%
2016,12,25,New Orleans,65.71%
2016,12,25,NY Jets,62.07%
2016,12,25,Green Bay,68.00%
2016,12,25,Indianapolis,66.67%
2016,12,25,Atlanta,41.86%
2016,12,25,LA Rams,73.68%
2016,12,25,Washington,60.00%
2016,12,25,Carolina,81.82%
2016,12,25,Dallas,48.57%
2016,12,25,Detroit,71.43%
2016,12,18,Denver,28.57%
2016,12,18,NY Giants,45.95%
2016,12,18,Minnesota,62.16%
2016,12,18,Buffalo,54.84%
2016,12,18,Kansas City,41.46%
2016,12,18,Las Vegas,65.38%
2016,12,18,Philadelphia,66.67%
2016,12,18,Seattle,51.43%
2016,12,18,Miami,54.35%
2016,12,18,Arizona,72.00%
2016,12,18,Tampa Bay,60.98%
2016,12,18,Tennessee,69.23%
2016,12,18,Houston,53.33%
2016,12,18,LA Chargers,37.04%
2016,12,18,San Francisco,65.71%
2016,12,18,New England,71.15%
2016,12,18,Cincinnati,42.86%
2016,12,18,New Orleans,61.54%
2016,12,18,Indianapolis,58.33%
2016,12,18,Pittsburgh,60.00%
2016,12,18,Green Bay,56.41%
2016,12,18,Baltimore,65.79%
2016,12,18,Chicago,60.00%
2016,12,18,Jacksonville,70.59%
2016,12,18,NY Jets,66.67%
2016,12,18,Cleveland,71.43%
2016,12,18,LA Rams,73.08%
2016,12,18,Carolina,53.85%
2016,12,18,Washington,69.57%
2016,12,18,Atlanta,58.54%
2016,12,18,Dallas,60.71%
2016,12,18,Detroit,62.50%
2016,12,11,Denver,45.24%
2016,12,11,Minnesota,66.67%
2016,12,11,NY Giants,64.86%
2016,12,11,Buffalo,54.29%
2016,12,11,Kansas City,41.46%
2016,12,11,Las Vegas,65.38%
2016,12,11,Arizona,56.76%
2016,12,11,Tennessee,51.85%
2016,12,11,Philadelphia,74.19%
2016,12,11,Seattle,42.42%
2016,12,11,New England,43.75%
2016,12,11,Tampa Bay,57.69%
2016,12,11,San Francisco,61.11%
2016,12,11,Miami,74.00%
2016,12,11,Houston,66.67%
2016,12,11,LA Chargers,66.67%
2016,12,11,New Orleans,71.43%
2016,12,11,Baltimore,72.50%
2016,12,11,Pittsburgh,61.54%
2016,12,11,Indianapolis,43.24%
2016,12,11,Jacksonville,50.00%
2016,12,11,Cincinnati,60.00%
2016,12,11,Chicago,33.33%
2016,12,11,Cleveland,55.56%
2016,12,11,Green Bay,62.86%
2016,12,11,NY Jets,79.31%
2016,12,11,LA Rams,71.74%
2016,12,11,Washington,65.22%
2016,12,11,Carolina,71.79%
2016,12,11,Atlanta,84.00%
2016,12,11,Dallas,70.21%
2016,12,11,Detroit,70.45%
2016,12,4,Denver,59.09%
2016,12,4,Minnesota,66.67%
2016,12,4,NY Giants,56.82%
2016,12,4,Philadelphia,76.92%
2016,12,4,Tennessee,51.85%
2016,12,4,Buffalo,50.00%
2016,12,4,Las Vegas,48.28%
2016,12,4,Miami,63.04%
2016,12,4,Arizona,76.47%
2016,12,4,Tampa Bay,51.52%
2016,12,4,San Francisco,66.67%
2016,12,4,Kansas City,58.82%
2016,12,4,Houston,73.33%
2016,12,4,Seattle,75.00%
2016,12,4,New England,68.75%
2016,12,4,LA Chargers,59.46%
2016,12,4,New Orleans,62.50%
2016,12,4,Baltimore,54.17%
2016,12,4,NY Jets,60.00%
2016,12,4,Pittsburgh,62.16%
2016,12,4,LA Rams,78.38%
2016,12,4,Cleveland,55.56%
2016,12,4,Green Bay,66.67%
2016,12,4,Jacksonville,66.67%
2016,12,4,Cincinnati,69.44%
2016,12,4,Chicago,65.22%
2016,12,4,Indianapolis,66.67%
2016,12,4,Washington,70.83%
2016,12,4,Atlanta,55.56%
2016,12,4,Carolina,66.67%
2016,12,4,Dallas,70.21%
2016,12,4,Detroit,83.78%
2016,11,27,Denver,72.41%
2016,11,27,Philadelphia,59.38%
2016,11,27,Minnesota,57.50%
2016,11,27,NY Giants,56.67%
2016,11,27,Arizona,71.43%
2016,11,27,Miami,54.84%
2016,11,27,Houston,67.74%
2016,11,27,San Francisco,60.00%
2016,11,27,Buffalo,55.81%
2016,11,27,Tennessee,53.57%
2016,11,27,Seattle,51.11%
2016,11,27,Las Vegas,66.67%
2016,11,27,Kansas City,61.54%
2016,11,27,New England,53.33%
2016,11,27,Tampa Bay,77.42%
